SA1_2016,AREA_SKM,FEMALE,BORN_ELSEWHERE,NON_ENGLISH_LANGUGE,HIGH_SCHOOL_COMPLETE,AGE_UNDER_15,AGE_15_24,AGE_25_34,AGE_35_44,AGE_45_64,AGE_OVER_65,HIGH_SCHOOL_TOTAL,MEDIAN_AGE,MEDIAN_MORTGAGE_REPAY,MEDIAN_TOT_PRSNL_INC,MEDIAN_RENT,MEDIAN_TOT_FAM_INC,AVERAGE_NUM_PSNS_PER,MEDIAN_TOT_HHD,AVERAGE_HOUSEHOLD_SIZE,LEVERAGE_RATIO,MARRIED,DEFACTOR,NOT_MARRIED,AUSTRALIAN_TOTAL,AUSTRALIAN_ABORIGINAL_TOTAL,CHINESE_TOTAL,CROATIAN_TOTAL,DUTCH_TOTAL,ENGLISH_TOTAL,FILIPINO_TOTAL,FRENCH_TOTAL,GERMAN_TOTAL,GREEK_TOTAL,HUNGARIAN_TOTAL,INDIAN_TOTAL,IRISH_TOTAL,ITALIAN_TOTAL,KOREAN_TOTAL,LEBANESE_TOTAL,MACEDONIAN_TOTAL,MALTESE_TOTAL,MAORI_TOTAL,NEW_ZEALANDER_TOTAL,POLISH_TOTAL,RUSSIAN_TOTAL,SCOTTISH_TOTAL,SERBIAN_TOTAL,SOUTH_AFRICAN_TOTAL,SPANISH_TOTAL,SRI_LANKAN_TOTAL,TURKISH_TOTAL,VIETNAMESE_TOTAL,WELSH_TOTAL,OTHER_TOTAL,LOW_ENGLISH,CHRISTIANITY,ISLAM,HINDUISM,JUDAISM,BUDDHISM,OTHER_RELIGION,NO_RELIGION,FAMILY_COUPLE_CHILDREN_DEPENDENTS,ONE_PARENT_FAMILIES,Owned_outright_Total,Owned_with_a_mortgage_Total,Rented_Real_Estate_Agent_Total,HOUSING_PUBLIC_HOUSING,HOUSING_SHARE_HOUSE,HOUSING_CO_OPERATIVE,HOUSING_RENTAL,NO_INTERNET_TOTAL,LABOUR_FORCE,LABOUR_FORCE.1,DIFF_ADDRESS_1YR,DIFF_ADDRESS_5YR,DIPLOMA_ABOVE,AGRICULTURE_TOTAL,MINING_TOTAL,MANUFACTURING_TOTAL,CONSTRUCTION_TOTAL,RETAIL_TOTAL,REAL_ESTATE_TOTAL,ADMIN_TOTAL,PUBLIC_ADMIN_TOTAL,EDUCATION_SECTOR_TOTAL,HEALTHCARE_TOTAL,WHITECOLLAR,BLUECOLLAR,NOT_USE_PUBLIC_TRANSPORT,2PP
115011553,4.1512,0.5129,0.399,0.3641,0.5488,0.2068,0.1122,0.1277,0.168,0.2344,0.1502,0.5488,38,2383,819,545,2241,0.9,2.076,2.9,0.287,0.5796,0.0582,0.3617,0.2273,0.0,0.1532,0.0081,0.0135,0.2612,0.0133,0.005,0.0255,0.0096,0.0045,0.0503,0.0861,0.0424,0.0414,0.0173,0.0011,0.0105,0.0021,0.0106,0.0088,0.0075,0.0692,0.0025,0.0126,0.0076,0.0097,0.0054,0.006,0.0055,0.1523,0.1103,0.5598,0.0282,0.0336,0.0028,0.029,0.0148,0.2636,0.4036,0.3268,0.3264,0.3612,0.2332,0.0,0.0452,0.0,0.2885,0.0599,0.665,0.047,0.1489,0.3972,0.1792,0.0013,0.0008,0.0589,0.0746,0.0963,0.0199,0.0262,0.0471,0.0969,0.1251,0.2427,0.0874,0.6709,0
115011554,2.072,0.5519,0.3946,0.3302,0.5021,0.142,0.1298,0.0547,0.0951,0.2407,0.3379,0.5021,51,2383,646,531,2507,0.8,1.695,2.7,0.3515,0.5753,0.0133,0.4134,0.2029,0.0005,0.1711,0.0054,0.0107,0.2541,0.0147,0.0032,0.0182,0.007,0.0041,0.0758,0.0726,0.0367,0.0193,0.0127,0.0,0.0055,0.0,0.0068,0.0052,0.0021,0.0624,0.0005,0.0131,0.003,0.0193,0.0005,0.0052,0.0054,0.0987,0.0793,0.5367,0.0202,0.0569,0.0,0.0375,0.0077,0.207,0.3761,0.2429,0.3044,0.3082,0.0573,0.0,0.0115,0.0676,0.1413,0.1593,0.475,0.05,0.1094,0.327,0.1557,0.0014,0.0,0.0581,0.0678,0.1139,0.018,0.0254,0.048,0.1061,0.1149,0.1992,0.0511,0.6651,0
115011555,6.8149,0.5044,0.3667,0.3137,0.544,0.1948,0.1341,0.0863,0.1337,0.2863,0.166,0.544,41,2600,791,580,2486,0.8,2.344,3.1,0.2773,0.6093,0.0388,0.3517,0.236,0.0004,0.1468,0.0095,0.0137,0.2852,0.0162,0.0047,0.0299,0.016,0.0043,0.0338,0.0989,0.0445,0.0318,0.0252,0.0008,0.0113,0.0019,0.0077,0.0141,0.0048,0.0735,0.0042,0.0099,0.0072,0.0113,0.0046,0.0078,0.0057,0.1194,0.1014,0.6193,0.0196,0.0203,0.0013,0.0297,0.0103,0.2411,0.3727,0.3026,0.409,0.3946,0.1234,0.0088,0.0264,0.0,0.1626,0.056,0.651,0.052,0.1087,0.3298,0.1753,0.0034,0.0025,0.0558,0.0864,0.1133,0.027,0.0281,0.0416,0.0986,0.1209,0.2487,0.0779,0.6888,0
115011556,4.1277,0.5151,0.3876,0.3563,0.5606,0.2069,0.1236,0.1086,0.1479,0.2589,0.1536,0.5606,39,2500,808,550,2277,0.9,2.175,3.0,0.2874,0.6057,0.0431,0.3511,0.2336,0.0003,0.1678,0.0085,0.0153,0.2604,0.0186,0.0061,0.0267,0.0147,0.0041,0.0499,0.0938,0.0452,0.0373,0.019,0.0009,0.0108,0.0032,0.0066,0.009,0.0054,0.0742,0.0027,0.0102,0.0078,0.0107,0.0054,0.0057,0.0045,0.1226,0.1279,0.5746,0.0234,0.032,0.0015,0.035,0.0128,0.2601,0.391,0.325,0.3664,0.3891,0.1806,0.0,0.0365,0.001,0.2211,0.0516,0.662,0.05,0.1203,0.3604,0.1788,0.0025,0.0011,0.0588,0.0784,0.098,0.0247,0.0308,0.0419,0.0959,0.1186,0.2458,0.0854,0.673,0
115011557,1.6363,0.511,0.4116,0.4085,0.5703,0.2135,0.1484,0.103,0.1387,0.2915,0.1053,0.5703,37,2600,875,650,2842,0.8,2.849,3.4,0.2282,0.6118,0.0328,0.3549,0.1986,0.0,0.1553,0.009,0.0095,0.2028,0.0336,0.0057,0.0216,0.017,0.0015,0.0801,0.0645,0.0612,0.0263,0.0166,0.0006,0.0197,0.0006,0.0063,0.0065,0.0036,0.0595,0.0019,0.0069,0.0074,0.0351,0.0019,0.005,0.0036,0.1765,0.0853,0.58,0.0425,0.0605,0.0019,0.0523,0.024,0.1864,0.4356,0.2696,0.3138,0.5273,0.0984,0.0,0.0346,0.0,0.1449,0.0352,0.705,0.052,0.0999,0.322,0.1941,0.0025,0.0018,0.0545,0.0686,0.1046,0.0225,0.0276,0.0577,0.0977,0.11,0.2717,0.0695,0.6743,0
115011558,8.2514,0.509,0.476,0.4222,0.5965,0.1826,0.1531,0.0833,0.1241,0.3023,0.1548,0.5965,42,2500,768,650,2599,0.8,2.443,3.2,0.2558,0.61,0.0253,0.3643,0.1881,0.0002,0.2014,0.0046,0.0111,0.2391,0.014,0.0055,0.0216,0.0099,0.0039,0.1016,0.0784,0.0285,0.0322,0.0119,0.0004,0.0037,0.0011,0.0074,0.0069,0.0055,0.0646,0.0019,0.0161,0.0069,0.0306,0.002,0.0048,0.0052,0.1323,0.0787,0.526,0.0216,0.0774,0.0019,0.0516,0.0162,0.2465,0.3929,0.3038,0.4018,0.4319,0.1114,0.0012,0.0185,0.0043,0.1408,0.0543,0.644,0.053,0.1011,0.306,0.2166,0.0019,0.0014,0.0491,0.0536,0.0963,0.0175,0.0251,0.0504,0.101,0.1303,0.26,0.068,0.6028,0
115011559,10.640999999999998,0.5076,0.3655,0.3372,0.5095,0.2372,0.139,0.1091,0.1656,0.2556,0.0931,0.5095,36,2600,872,621,2560,0.8,2.526,3.4,0.2573,0.6239,0.0433,0.3323,0.2374,0.0006,0.1103,0.0102,0.0119,0.2519,0.0283,0.005,0.0254,0.0133,0.0036,0.0793,0.0772,0.0561,0.0181,0.0186,0.0012,0.019,0.0035,0.0078,0.0077,0.006,0.0621,0.0047,0.0141,0.009,0.0161,0.0037,0.0048,0.0046,0.1584,0.0792,0.6176,0.0311,0.0542,0.0018,0.0303,0.0232,0.1845,0.4723,0.2202,0.2507,0.5532,0.1394,0.0006,0.0228,0.0,0.1712,0.0343,0.717,0.045,0.1358,0.4177,0.1584,0.003,0.0012,0.066,0.0915,0.1053,0.0216,0.0287,0.0555,0.0912,0.1137,0.2327,0.0955,0.7164,0
115021297,377.54,0.5017,0.2229,0.1649,0.4434,0.1898,0.1427,0.0846,0.1159,0.2886,0.1785,0.4434,42,2550,750,450,2328,0.8,2.195,3.2,0.2904,0.5776,0.0541,0.3685,0.3212,0.0003,0.0454,0.0117,0.0169,0.3437,0.0079,0.006,0.0349,0.0141,0.0041,0.017,0.1014,0.0808,0.0068,0.0418,0.0007,0.0205,0.0019,0.0086,0.007,0.0054,0.0876,0.0037,0.0099,0.0057,0.0055,0.0025,0.0021,0.0075,0.0805,0.0636,0.68,0.008,0.0086,0.0013,0.0148,0.0063,0.2072,0.3615,0.3414,0.431,0.3992,0.0702,0.0005,0.0439,0.0035,0.1364,0.0836,0.641,0.032,0.0916,0.3081,0.1067,0.0361,0.0037,0.0567,0.1534,0.1012,0.0277,0.0314,0.0287,0.0915,0.0965,0.2102,0.1242,0.7315,0
115021298,191.699,0.5035,0.182,0.0912,0.4445,0.1866,0.1257,0.0797,0.1107,0.2877,0.2098,0.4445,44,2600,741,433,2216,0.8,1.942,3.0,0.3347,0.5709,0.0675,0.3634,0.3605,0.0021,0.0223,0.0038,0.0192,0.4326,0.005,0.0088,0.0393,0.0113,0.0029,0.0052,0.1188,0.0664,0.0015,0.0244,0.0,0.0132,0.0023,0.0125,0.0077,0.0044,0.1063,0.0013,0.0077,0.0031,0.0012,0.0008,0.0025,0.0077,0.066,0.0485,0.6461,0.0019,0.001,0.001,0.0069,0.0017,0.2722,0.3444,0.3544,0.4419,0.3694,0.0633,0.0,0.0542,0.0043,0.1351,0.0895,0.625,0.035,0.0961,0.304,0.1138,0.0392,0.0043,0.0427,0.1332,0.0929,0.0294,0.0286,0.0388,0.0991,0.094,0.2006,0.1269,0.7085,0
115031299,2160.16,0.4889,0.1252,0.0353,0.3184,0.1672,0.1022,0.0776,0.1237,0.328,0.2043,0.3184,47,1975,640,185,1696,0.9,1.343,2.5,0.3676,0.4823,0.1514,0.3657,0.3763,0.0033,0.0059,0.0033,0.0227,0.3804,0.0022,0.0022,0.0438,0.0056,0.0048,0.0015,0.1103,0.0256,0.0,0.0048,0.0011,0.0178,0.0045,0.0067,0.0052,0.0033,0.1003,0.003,0.0067,0.0048,0.0,0.0011,0.0,0.0074,0.0617,0.0,0.5249,0.0,0.0,0.0,0.01,0.0048,0.2942,0.3,0.3978,0.3847,0.4409,0.0405,0.0045,0.0675,0.0034,0.1384,0.1575,0.568,0.054,0.0932,0.2687,0.0762,0.0593,0.0082,0.0733,0.1466,0.0766,0.0148,0.0412,0.047,0.0832,0.0832,0.1501,0.1824,0.7529,0
115031300,331.85,0.4959,0.1119,0.046,0.3284,0.2023,0.1386,0.105,0.125,0.2966,0.1326,0.3284,39,2167,777,390,2074,0.8,1.962,3.0,0.2761,0.5585,0.0942,0.3476,0.4263,0.0039,0.0067,0.0057,0.0186,0.4129,0.0034,0.0049,0.0381,0.0057,0.0037,0.0034,0.113,0.034,0.0006,0.0048,0.0016,0.0594,0.0014,0.0088,0.0081,0.0025,0.0932,0.0011,0.0033,0.0026,0.0011,0.0003,0.0007,0.0085,0.044,0.0241,0.6513,0.0016,0.0012,0.0008,0.005,0.0039,0.2489,0.3648,0.3521,0.3442,0.5115,0.0655,0.0,0.0361,0.0007,0.1178,0.0935,0.677,0.035,0.0981,0.2875,0.0717,0.0361,0.004,0.0645,0.1618,0.0885,0.0166,0.0308,0.0624,0.1009,0.0946,0.157,0.1827,0.7892,0
115041301,81.5516,0.4952,0.1237,0.079,0.3091,0.2164,0.1283,0.1182,0.1385,0.2623,0.1365,0.3091,37,2398,786,400,2170,0.9,2.029,3.1,0.2955,0.5612,0.0778,0.3604,0.4113,0.0024,0.0177,0.0092,0.0169,0.3901,0.0049,0.0049,0.0373,0.0053,0.0041,0.0027,0.1119,0.0436,0.0003,0.0091,0.0007,0.0766,0.0028,0.0073,0.0072,0.0021,0.0952,0.0022,0.0041,0.0027,0.001,0.0003,0.0016,0.0052,0.0471,0.0622,0.7303,0.0047,0.0003,0.0015,0.0049,0.0024,0.1863,0.3942,0.3248,0.3497,0.4668,0.0843,0.0,0.0423,0.0009,0.1498,0.1137,0.686,0.028,0.1212,0.345,0.0553,0.0322,0.0031,0.0799,0.1991,0.0901,0.0184,0.0287,0.0472,0.0699,0.0789,0.152,0.1865,0.7938,0
115041302,36.6725,0.5023,0.3208,0.2761,0.475,0.2583,0.1397,0.1082,0.1791,0.2379,0.0768,0.475,34,2630,895,620,2615,0.9,2.612,3.5,0.2517,0.6134,0.0548,0.3318,0.2717,0.0008,0.0734,0.0094,0.0121,0.2768,0.0514,0.0053,0.0286,0.0124,0.0031,0.0637,0.0803,0.0564,0.0085,0.0147,0.0007,0.0354,0.0027,0.0093,0.0075,0.0045,0.0669,0.003,0.014,0.01,0.0133,0.0033,0.003,0.006,0.1394,0.0612,0.6542,0.0374,0.0411,0.0009,0.0192,0.0154,0.177,0.5178,0.202,0.2329,0.5623,0.1452,0.0022,0.0243,0.0011,0.1839,0.0361,0.736,0.042,0.1617,0.4256,0.1357,0.0062,0.0026,0.066,0.0942,0.1146,0.02,0.0248,0.0598,0.0824,0.1046,0.2247,0.1053,0.7185,0
116011303,7.9753,0.4923,0.5046,0.5194,0.4766,0.2031,0.1118,0.2395,0.1537,0.1854,0.1071,0.4766,32,1900,667,380,1570,1.1,1.478,2.8,0.3214,0.5316,0.0649,0.4037,0.1881,0.0017,0.0493,0.006,0.0082,0.1722,0.0524,0.003,0.0172,0.0099,0.0033,0.1997,0.0511,0.0265,0.0077,0.0145,0.0015,0.0132,0.0083,0.0051,0.0085,0.004,0.0368,0.007,0.0023,0.0062,0.0134,0.0054,0.0018,0.0022,0.2365,0.1186,0.4359,0.0743,0.1405,0.0006,0.0215,0.097,0.1456,0.4002,0.3984,0.1946,0.2852,0.3518,0.0422,0.0625,0.0102,0.4801,0.1301,0.63,0.079,0.1808,0.4369,0.1512,0.0061,0.0006,0.0801,0.0748,0.0997,0.0109,0.0426,0.0605,0.05,0.1267,0.1295,0.1699,0.6296,0
116011304,7.3829,0.5002,0.4157,0.4162,0.4164,0.2056,0.1324,0.1622,0.1433,0.2192,0.1372,0.4164,34,2000,609,380,1606,0.9,1.46,3.0,0.3425,0.481,0.0645,0.4547,0.229,0.0048,0.0387,0.0088,0.009,0.2139,0.0889,0.004,0.0193,0.0112,0.0036,0.1208,0.0617,0.0274,0.0068,0.0157,0.0013,0.0322,0.0117,0.0073,0.017,0.0031,0.049,0.0029,0.0037,0.0095,0.0084,0.0083,0.0038,0.0029,0.199,0.1098,0.5783,0.0469,0.0799,0.0004,0.0176,0.0533,0.1561,0.3564,0.6427,0.2633,0.3349,0.1945,0.097,0.0543,0.0028,0.3603,0.1634,0.603,0.082,0.1225,0.3379,0.1051,0.0052,0.0015,0.0805,0.091,0.1017,0.0093,0.0365,0.0595,0.0588,0.1311,0.1076,0.1664,0.6893,0
116011306,9.9106,0.5064,0.4874,0.5121,0.4744,0.2085,0.1466,0.1542,0.1431,0.2494,0.0987,0.4744,34,2167,653,345,1800,0.9,1.743,3.3,0.3108,0.5121,0.0511,0.437,0.1806,0.0045,0.0426,0.009,0.0067,0.1501,0.1663,0.0028,0.017,0.0082,0.0033,0.1401,0.0386,0.0142,0.0039,0.0146,0.0018,0.0217,0.0122,0.0067,0.0086,0.0027,0.0274,0.006,0.0021,0.0156,0.0118,0.0087,0.0056,0.0015,0.2412,0.0834,0.574,0.0639,0.1221,0.0,0.0198,0.0378,0.1176,0.3824,0.5534,0.2102,0.4294,0.1313,0.1404,0.0411,0.0048,0.3238,0.1247,0.623,0.077,0.1117,0.346,0.12,0.0029,0.0016,0.0857,0.0594,0.1045,0.0101,0.0345,0.0627,0.0508,0.1521,0.1258,0.1552,0.6446,0
116011307,11.7998,0.5013,0.2958,0.268,0.4223,0.1991,0.1215,0.1403,0.1452,0.2549,0.1391,0.4223,37,2058,699,365,1904,0.9,1.662,2.8,0.3096,0.5021,0.0762,0.4215,0.3085,0.0016,0.0512,0.0085,0.0133,0.2929,0.0284,0.0076,0.0305,0.0136,0.0065,0.0576,0.092,0.0368,0.0123,0.0233,0.0011,0.0154,0.0094,0.0089,0.0094,0.0049,0.0714,0.0051,0.0042,0.0068,0.0114,0.0046,0.0027,0.0036,0.1426,0.0939,0.6113,0.0281,0.047,0.001,0.0167,0.0184,0.205,0.3627,0.5145,0.2886,0.3948,0.1354,0.0931,0.0376,0.0054,0.2816,0.144,0.627,0.06,0.1064,0.2856,0.1077,0.0026,0.002,0.0748,0.0956,0.0959,0.0138,0.0356,0.0599,0.0801,0.1216,0.1535,0.144,0.6899,0
116011308,11.2033,0.4957,0.44,0.458,0.4452,0.1989,0.1239,0.1533,0.1536,0.2361,0.1344,0.4452,36,2134,658,400,1775,0.9,1.645,3.0,0.3243,0.534,0.0516,0.4143,0.1975,0.0028,0.057,0.0085,0.0068,0.1936,0.0382,0.0038,0.0209,0.0159,0.0039,0.1375,0.0614,0.0276,0.0096,0.0262,0.0009,0.0363,0.011,0.0075,0.0073,0.0022,0.0414,0.0035,0.0028,0.0069,0.0284,0.0158,0.0051,0.0024,0.2116,0.1228,0.5262,0.0446,0.1551,0.0004,0.0229,0.0305,0.1456,0.3878,0.4375,0.3165,0.3705,0.1638,0.0612,0.0403,0.0058,0.2802,0.1201,0.616,0.067,0.1257,0.3146,0.1353,0.002,0.0011,0.0811,0.0835,0.1014,0.012,0.0351,0.0605,0.068,0.1302,0.1366,0.1524,0.6751,0
116011560,3.3594,0.4987,0.437,0.463,0.4355,0.2112,0.1364,0.1531,0.1477,0.2312,0.1212,0.4355,34,1950,623,385,1620,0.9,1.481,3.0,0.3292,0.4974,0.0602,0.4429,0.1952,0.0024,0.0561,0.017,0.0062,0.1722,0.072,0.0028,0.0189,0.0207,0.0044,0.1306,0.0564,0.0258,0.0093,0.0279,0.0012,0.0308,0.0107,0.0047,0.0062,0.003,0.0383,0.0069,0.003,0.0088,0.0093,0.015,0.0047,0.0027,0.2205,0.1131,0.5317,0.066,0.1042,0.0002,0.0144,0.049,0.1581,0.3807,0.5613,0.2731,0.3802,0.1963,0.0541,0.0507,0.0018,0.3123,0.1391,0.61,0.082,0.1219,0.3311,0.1118,0.0031,0.0009,0.093,0.0753,0.1051,0.0094,0.034,0.0601,0.0595,0.1275,0.1078,0.1638,0.7281,0
116011561,4.6753,0.5004,0.4601,0.4754,0.4319,0.2056,0.1405,0.1602,0.1396,0.2244,0.1299,0.4319,34,1950,617,400,1662,1.0,1.556,3.1,0.3133,0.5034,0.0627,0.4335,0.1892,0.0025,0.0485,0.0117,0.0077,0.1861,0.0826,0.0031,0.0251,0.0161,0.0041,0.1194,0.0527,0.0257,0.0098,0.0237,0.0009,0.0256,0.0136,0.0076,0.0059,0.0028,0.0426,0.0064,0.003,0.0099,0.0098,0.0066,0.005,0.002,0.2398,0.1225,0.5611,0.0706,0.1038,0.0003,0.0157,0.043,0.1396,0.3928,0.4705,0.2746,0.3573,0.2389,0.0223,0.0548,0.0024,0.3298,0.1316,0.61,0.071,0.137,0.3668,0.1086,0.0047,0.0005,0.0792,0.0816,0.103,0.0106,0.0357,0.0609,0.0539,0.1314,0.1076,0.1678,0.6841,0
116021309,5.1186,0.5051,0.4673,0.4816,0.5403,0.2321,0.1553,0.1157,0.1696,0.2501,0.0763,0.5403,34,2400,785,570,2418,0.9,2.476,3.6,0.2423,0.596,0.0403,0.3638,0.1956,0.0016,0.0712,0.0092,0.0064,0.1735,0.0699,0.0032,0.0162,0.0082,0.0023,0.1948,0.0557,0.0307,0.0141,0.015,0.0009,0.016,0.0073,0.006,0.0076,0.0064,0.043,0.0019,0.0065,0.0098,0.0273,0.0055,0.003,0.0037,0.2238,0.0739,0.5164,0.0491,0.116,0.0011,0.0342,0.0986,0.1378,0.4979,0.2312,0.2244,0.569,0.1505,0.0009,0.0288,0.005,0.1909,0.037,0.721,0.061,0.1064,0.323,0.1765,0.0029,0.0004,0.0685,0.0632,0.1005,0.0143,0.0274,0.0722,0.0729,0.126,0.2122,0.1143,0.6673,0
116021310,9.8132,0.4906,0.4185,0.4057,0.4912,0.2705,0.1113,0.1536,0.2138,0.1928,0.0578,0.4912,33,2600,958,600,2512,0.9,2.49,3.4,0.261,0.6398,0.056,0.3042,0.2073,0.0009,0.0618,0.0068,0.0092,0.1889,0.0718,0.0043,0.0201,0.0089,0.0026,0.1606,0.0537,0.0352,0.0084,0.0096,0.0011,0.0194,0.0044,0.0082,0.0061,0.0043,0.0463,0.003,0.0104,0.0103,0.0187,0.0065,0.0037,0.0031,0.1952,0.0604,0.5096,0.0622,0.1128,0.001,0.0229,0.0475,0.1491,0.5594,0.1734,0.1467,0.6315,0.1622,0.0008,0.0234,0.0009,0.199,0.0381,0.709,0.048,0.1235,0.4441,0.162,0.003,0.001,0.0707,0.0746,0.1088,0.0173,0.0234,0.0672,0.0803,0.1168,0.2176,0.0987,0.6812,0
116021312,79.421,0.4941,0.2916,0.2808,0.3782,0.2256,0.1228,0.1748,0.1645,0.2108,0.1014,0.3782,33,2600,770,420,2065,0.9,1.927,3.0,0.3373,0.5292,0.0896,0.3808,0.286,0.0032,0.0371,0.0061,0.0118,0.2626,0.0426,0.0042,0.0276,0.0092,0.0024,0.1047,0.0692,0.0404,0.004,0.0083,0.002,0.0605,0.0068,0.0069,0.0109,0.0039,0.0539,0.0014,0.0043,0.0054,0.0092,0.0028,0.0023,0.0035,0.122,0.0711,0.5696,0.0332,0.0694,0.0002,0.0145,0.0372,0.1835,0.4081,0.4074,0.249,0.4421,0.1834,0.0203,0.0384,0.0054,0.2692,0.12,0.663,0.053,0.2675,0.5056,0.1091,0.0174,0.0027,0.0679,0.121,0.0957,0.0141,0.0314,0.0583,0.0738,0.1005,0.159,0.158,0.7202,0
116021562,0.9466,0.5007,0.4137,0.4345,0.5215,0.2373,0.1276,0.1503,0.1835,0.231,0.0704,0.5215,34,2383,905,520,2368,0.9,2.379,3.4,0.2504,0.6044,0.0483,0.3469,0.2257,0.0008,0.0467,0.0116,0.0082,0.1909,0.0754,0.0055,0.015,0.0153,0.004,0.1661,0.0583,0.0361,0.0061,0.0061,0.0008,0.033,0.0105,0.0066,0.0076,0.0053,0.0432,0.0029,0.0092,0.0124,0.0171,0.0042,0.0018,0.0024,0.2051,0.0644,0.5547,0.053,0.1157,0.0,0.0174,0.0656,0.14,0.4765,0.2789,0.2056,0.6168,0.1307,0.0,0.0225,0.0,0.1605,0.0451,0.753,0.05,0.1023,0.3245,0.1495,0.0,0.0,0.0797,0.0662,0.1179,0.0116,0.0314,0.0705,0.0763,0.1217,0.1985,0.1395,0.7014,0
116021563,7.7675,0.5071,0.3768,0.3619,0.4782,0.2376,0.1358,0.1548,0.1699,0.2278,0.0747,0.4782,33,2167,806,450,2129,0.9,2.061,3.2,0.2629,0.5601,0.0683,0.3713,0.2549,0.0034,0.04,0.0054,0.0109,0.2446,0.0756,0.0037,0.0218,0.0104,0.0037,0.146,0.0715,0.0296,0.0036,0.0063,0.0009,0.0309,0.0099,0.0075,0.0089,0.0031,0.0548,0.0028,0.0083,0.0098,0.0185,0.0025,0.0018,0.0037,0.1778,0.066,0.569,0.0435,0.1005,0.0004,0.0214,0.0497,0.1571,0.4583,0.355,0.2019,0.5029,0.2049,0.0233,0.039,0.0012,0.275,0.0571,0.723,0.06,0.126,0.3374,0.1438,0.0048,0.0017,0.0721,0.0762,0.1097,0.0125,0.0313,0.0671,0.0775,0.13,0.1726,0.1406,0.6718,0
116031313,6.095,0.5147,0.2912,0.282,0.2692,0.2527,0.1567,0.1325,0.1129,0.2235,0.1218,0.2692,31,1528,471,265,1157,1.0,1.067,3.1,0.358,0.3678,0.0893,0.543,0.3006,0.0136,0.0166,0.0044,0.0062,0.2679,0.0401,0.0044,0.0244,0.0061,0.0031,0.0303,0.0569,0.0165,0.001,0.0144,0.0008,0.0146,0.0156,0.0094,0.0041,0.0012,0.0472,0.0022,0.0019,0.0088,0.0022,0.0085,0.0047,0.0025,0.2533,0.1145,0.5832,0.0721,0.021,0.0002,0.0079,0.0044,0.2021,0.2783,1.3736,0.2004,0.2579,0.1545,0.2857,0.0403,0.0051,0.498,0.2321,0.481,0.132,0.0971,0.2512,0.033,0.0038,0.001,0.0997,0.0873,0.1139,0.0087,0.0413,0.0462,0.0483,0.1134,0.0407,0.1559,0.7507,0
116031314,5.1425,0.5074,0.4111,0.4434,0.4245,0.2481,0.1429,0.1517,0.1618,0.2209,0.0729,0.4245,32,1983,694,400,1806,1.0,1.798,3.4,0.2757,0.5302,0.073,0.3958,0.2104,0.0056,0.0217,0.0072,0.0063,0.1812,0.1607,0.0028,0.0185,0.0107,0.0154,0.1228,0.0507,0.0197,0.0025,0.0215,0.0022,0.0276,0.0114,0.0062,0.0067,0.002,0.0334,0.0024,0.0045,0.016,0.0066,0.0091,0.0045,0.002,0.2113,0.0952,0.6112,0.0592,0.0732,0.0,0.0085,0.065,0.1227,0.4627,0.424,0.1684,0.5469,0.1785,0.0316,0.0404,0.0051,0.2619,0.0914,0.67,0.07,0.1052,0.3038,0.0912,0.0036,0.001,0.1041,0.0801,0.11,0.0133,0.0294,0.0604,0.0499,0.1287,0.1023,0.1806,0.7416,0
116031315,6.2053,0.509,0.4282,0.4568,0.4393,0.231,0.1705,0.1402,0.1367,0.2522,0.0694,0.4393,31,2000,691,400,1839,1.0,1.846,3.5,0.2709,0.5092,0.0638,0.4274,0.2056,0.0042,0.0236,0.0056,0.005,0.172,0.1944,0.0034,0.0183,0.0062,0.0039,0.0838,0.0414,0.0158,0.0017,0.0106,0.0016,0.0233,0.0086,0.0073,0.0052,0.0012,0.0341,0.0043,0.0021,0.0163,0.0048,0.0073,0.0083,0.0015,0.2682,0.0771,0.6245,0.1059,0.0648,0.0001,0.0114,0.0131,0.1116,0.4364,0.4437,0.1873,0.5415,0.1702,0.0091,0.0488,0.0059,0.2423,0.08,0.663,0.071,0.0978,0.2864,0.0744,0.0038,0.0019,0.109,0.0749,0.112,0.0109,0.0378,0.0544,0.0526,0.1318,0.0998,0.1902,0.7359,0
116031316,11.2672,0.5153,0.2821,0.2627,0.2847,0.2658,0.1464,0.159,0.1277,0.1918,0.1099,0.2847,30,2013,553,300,1374,0.9,1.257,3.0,0.4004,0.4081,0.0973,0.4945,0.3111,0.012,0.0174,0.0052,0.0075,0.2763,0.0471,0.0024,0.0262,0.0073,0.0027,0.0547,0.0621,0.0163,0.0013,0.0124,0.0015,0.0169,0.0209,0.0098,0.0048,0.0027,0.0545,0.0016,0.0018,0.007,0.0051,0.004,0.0029,0.0028,0.2039,0.0722,0.5688,0.0481,0.0448,0.0003,0.0095,0.0122,0.2134,0.3366,0.9301,0.1625,0.3213,0.1787,0.2402,0.0288,0.0077,0.4652,0.2065,0.521,0.108,0.141,0.3876,0.071,0.0052,0.0013,0.0877,0.088,0.1092,0.0107,0.0423,0.0564,0.0485,0.1201,0.0648,0.1491,0.7256,0
