Work_SA2,Home_SA2,Value
111021219,111031225,0.39305306858606603
111021219,111031226,0.46968231038995684
111021219,111031227,0.36019113174604583
111021219,111031228,0.4050163646600159
111021219,111031229,0.38314620901945373
111021219,111031231,0.3722634003543365
111021219,111031232,0.2835618899421551
111021219,111031233,0.48305393923077455
111021219,111031234,0.38984842023048133
111021219,111031235,0.33657995386955586
111021219,115031300,0.17792758943437106
111021219,121031411,0.17792758943437106
111021220,102021045,0.17792758943437106
111021220,102021046,0.17792758943437106
111021220,102021048,0.17792758943437106
111021220,102021050,0.2917547209555858
111021220,102021052,0.1532584836077815
111021220,102021054,0.1532584836077815
111021220,106011107,0.1532584836077815
111021220,106011108,0.2429089494357217
111021220,106011109,0.25455683123826184
111021220,106011111,0.2993820641522319
111021220,106021115,0.1532584836077815
111021220,106021116,0.1532584836077815
111021220,106021117,0.19808371652175158
111021220,106021118,0.25455683123826184
111021220,106031122,0.19808371652175158
111021220,106031125,0.1532584836077815
111021220,107041549,0.1532584836077815
111021220,111011206,0.34172286381247335
111021220,111011207,0.27471295832564235
111021220,111011208,0.2993820641522319
111021220,111011209,0.3132191784265906
111021220,111011210,0.1532584836077815
111021220,111011211,0.2298877254116722
111021220,111011212,0.306516967215563
111021220,111011213,0.32551546459306885
111021220,111011214,0.34663712294557386
111021220,111021215,0.3865480967264434
111021220,111021216,0.34172286381247335
111021220,111021217,0.34172286381247335
111021220,111021218,0.3865480967264434
111021220,111021219,0.49371787507219733
111021220,111021220,0.7158760986841084
111021220,111021221,0.1532584836077815
111021220,111031222,0.17792758943437106
111021220,111031224,0.25455683123826184
111021220,111031225,0.19808371652175158
111021220,111031226,0.2650936220085826
111021220,111031227,0.17792758943437106
111021220,111031228,0.27471295832564235
111021220,111031229,0.1532584836077815
111021220,111031231,0.1532584836077815
111021220,111031232,0.2298877254116722
111021220,111031233,0.27471295832564235
111021220,111031234,0.215125479151695
111021220,113031265,0.215125479151695
111021220,113031267,0.17792758943437106
111021220,113031268,0.1532584836077815
111021220,113031269,0.32551546459306885
111021220,113031270,0.17792758943437106
111021220,113031271,0.2835618899421551
111021220,123021443,0.17792758943437106
111021221,102021045,0.1532584836077815
111021221,102021046,0.1532584836077815
111021221,102021048,0.215125479151695
111021221,102021050,0.1532584836077815
111021221,102021054,0.17792758943437106
111021221,102021056,0.17792758943437106
111021221,106011107,0.1532584836077815
111021221,106011108,0.27471295832564235
111021221,106011109,0.215125479151695
111021221,106011111,0.38984842023048133
111021221,106011112,0.1532584836077815
111021221,106021114,0.17792758943437106
111021221,106021115,0.33657995386955586
111021221,106021116,0.1532584836077815
111021221,106021117,0.215125479151695
111021221,106021118,0.2298877254116722
111021221,106031119,0.1532584836077815
111021221,106031120,0.19808371652175158
111021221,106031122,0.2429089494357217
111021221,106031123,0.2429089494357217
111021221,106031125,0.2429089494357217
111021221,111011206,0.33118607304215253
111021221,111011208,0.3683839627594765
111021221,111011209,0.4132091956734466
111021221,111011210,0.215125479151695
111021221,111011211,0.1532584836077815
111021221,111011212,0.27471295832564235
111021221,111011213,0.2835618899421551
111021221,111011214,0.3722634003543365
111021221,111021215,0.3865480967264434
111021221,111021216,0.2650936220085826
111021221,111021217,0.42564393223640146
111021221,111021218,0.3132191784265906
111021221,111021219,0.3722634003543365
111021221,111021220,0.3195381912396124
111021221,111021221,0.6338359404372267
111021221,111031222,0.2429089494357217
111021221,111031223,0.2298877254116722
111021221,111031224,0.3132191784265906
111021221,111031225,0.32551546459306885
111021221,111031226,0.34663712294557386
111021221,111031227,0.2917547209555858
111021221,111031228,0.3683839627594765
111021221,111031229,0.34172286381247335
111021221,111031231,0.2917547209555858
111021221,111031232,0.17792758943437106
111021221,111031233,0.36019113174604583
111021221,111031234,0.215125479151695
111021221,111031235,0.17792758943437106
111031222,102011034,0.19808371652175158
111031222,102021044,0.2429089494357217
111031222,102021045,0.33118607304215253
111031222,102021046,0.2993820641522319
111031222,102021047,0.17792758943437106
111031222,102021048,0.32551546459306885
111031222,102021050,0.3195381912396124
111031222,102021052,0.33657995386955586
111031222,102021053,0.2429089494357217
111031222,102021054,0.2835618899421551
111031222,102021056,0.2429089494357217
111031222,102021057,0.2298877254116722
111031222,106011107,0.25455683123826184
111031222,106011108,0.32551546459306885
111031222,106011109,0.2917547209555858
111031222,106011110,0.2993820641522319
111031222,106011111,0.41581055397999694
111031222,106011112,0.17792758943437106
111031222,106021114,0.3683839627594765
111031222,106021115,0.5113028949483421
111031222,106021116,0.3513422001295331
111031222,106021117,0.4368203735499366
111031222,106021118,0.45264054776001333
111031222,106031119,0.27471295832564235
111031222,106031120,0.2835618899421551
111031222,106031121,0.39919646162087324
111031222,106031122,0.4469699393109297
111031222,106031123,0.32551546459306885
111031222,106031125,0.4021447063969596
111031222,106041129,0.1532584836077815
111031222,108011151,0.2298877254116722
111031222,108011153,0.19808371652175158
111031222,110041205,0.17792758943437106
111031222,111011206,0.5982716881711487
111031222,111011207,0.42564393223640146
111031222,111011208,0.6907375542449841
111031222,111011209,0.6729089368546258
111031222,111011210,0.521642446367258
111031222,111011211,0.4183521056163641
111031222,111011212,0.4871743898426895
111031222,111011213,0.5651436798979125
111031222,111011214,0.5740950224778743
111031222,111021215,0.45264054776001333
111031222,111021216,0.32551546459306885
111031222,111021217,0.582375558872452
111031222,111021218,0.306516967215563
111031222,111021219,0.49371787507219733
111031222,111021220,0.4469699393109297
111031222,111021221,0.47582570342476393
111031222,111031222,0.7798879427162192
111031222,111031223,0.39305306858606603
111031222,111031224,0.6138942705017485
111031222,111031225,0.676857664722602
111031222,111031226,0.5777200235343308
111031222,111031227,0.6086288645605503
111031222,111031228,0.6252847537546284
111031222,111031229,0.5703471168760881
111031222,111031231,0.5765248483572462
111031222,111031232,0.46317733853033416
111031222,111031233,0.6279580045216135
111031222,111031234,0.5982716881711487
111031222,111031235,0.5226251428567221
111031222,115011557,0.1532584836077815
111031222,121021403,0.1532584836077815
111031223,102011028,0.19808371652175158
111031223,102011029,0.2298877254116722
111031223,102011030,0.19808371652175158
111031223,102011031,0.27471295832564235
111031223,102011032,0.2429089494357217
111031223,102011033,0.17792758943437106
111031223,102011034,0.19808371652175158
111031223,102011035,0.1532584836077815
111031223,102011036,0.19808371652175158
111031223,102011039,0.1532584836077815
111031223,102011040,0.19808371652175158
111031223,102011041,0.215125479151695
111031223,102011042,0.1532584836077815
111031223,102021044,0.3132191784265906
111031223,102021045,0.34172286381247335
111031223,102021046,0.2835618899421551
111031223,102021047,0.27471295832564235
111031223,102021048,0.34663712294557386
111031223,102021049,0.1532584836077815
111031223,102021050,0.2917547209555858
111031223,102021051,0.2298877254116722
111031223,102021052,0.3132191784265906
111031223,102021053,0.2298877254116722
111031223,102021054,0.2835618899421551
111031223,102021056,0.38984842023048133
111031223,102021057,0.306516967215563
111031223,106011107,0.47582570342476393
111031223,106011108,0.5554031900047411
111031223,106011109,0.4050163646600159
111031223,106011110,0.4911467678609616
111031223,106011111,0.6134649393713416
111031223,106011112,0.39305306858606603
111031223,106011113,0.2429089494357217
111031223,106021114,0.520650936338734
111031223,106021115,0.7108223800547319
111031223,106021116,0.5319996227566595
111031223,106021117,0.6479253140957375
111031223,106021118,0.6528532665003163
111031223,106031119,0.38984842023048133
111031223,106031120,0.4871743898426895
111031223,106031121,0.49371787507219733
111031223,106031122,0.6049738993821764
111031223,106031123,0.524564712379945
111031223,106031124,0.306516967215563
111031223,106031125,0.5734791288117552
111031223,106041126,0.1532584836077815
111031223,106041127,0.19808371652175158
111031223,108011151,0.3195381912396124
111031223,108021156,0.1532584836077815
111031223,108051170,0.1532584836077815
111031223,110041202,0.1532584836077815
111031223,110041203,0.19808371652175158
111031223,110041205,0.1532584836077815
111031223,111011206,0.5346636703913075
111031223,111011207,0.34172286381247335
111031223,111011208,0.5470984069542624
111031223,111011209,0.5916619767232676
111031223,111011210,0.46148947937652607
111031223,111011211,0.2917547209555858
111031223,111011212,0.4324844206726329
111031223,111011213,0.4743215628460782
111031223,111011214,0.524564712379945
111031223,111021215,0.47125045905330487
111031223,111021216,0.35585517886874213
111031223,111021217,0.5921846851539566
111031223,111021218,0.4132091956734466
111031223,111021219,0.5057463170685612
111031223,111021220,0.4507824766755258
111031223,111021221,0.4858178988714434
111031223,111031222,0.49989560655335535
111031223,111031223,0.7250259963886334
111031223,111031224,0.48164560646390664
111031223,111031225,0.5355376087538127
111031223,111031226,0.5703471168760881
111031223,111031227,0.545519056849379
111031223,111031228,0.5274117184794165
111031223,111031229,0.45803442858741666
111031223,111031231,0.525521883962118
111031223,111031232,0.42564393223640146
111031223,111031233,0.5873888795060315
111031223,111031234,0.5186408331966341
111031223,111031235,0.42564393223640146
111031223,112021244,0.19808371652175158
111031223,116031317,0.1532584836077815
111031223,119011361,0.1532584836077815
111031223,119021366,0.19808371652175158
111031223,119041382,0.1532584836077815
111031223,123011435,0.1532584836077815
111031223,127021509,0.1532584836077815
111031223,127021511,0.1532584836077815
111031223,127021513,0.1532584836077815
111031223,127021517,0.17792758943437106
111031224,102011028,0.215125479151695
111031224,102011029,0.17792758943437106
111031224,102011031,0.17792758943437106
111031224,102011032,0.2429089494357217
111031224,102011033,0.19808371652175158
111031224,102011034,0.19808371652175158
111031224,102011035,0.25455683123826184
111031224,102011036,0.17792758943437106
111031224,102011039,0.2993820641522319
111031224,102011040,0.2835618899421551
111031224,102011041,0.2429089494357217
111031224,102011042,0.2298877254116722
111031224,102011043,0.1532584836077815
111031224,102021044,0.2993820641522319
111031224,102021045,0.39919646162087324
111031224,102021046,0.2917547209555858
111031224,102021047,0.33118607304215253
111031224,102021048,0.4430212114429537
111031224,102021049,0.215125479151695
111031224,102021050,0.3796363070125792
111031224,102021051,0.2650936220085826
111031224,102021052,0.3796363070125792
111031224,102021053,0.2650936220085826
111031224,102021054,0.2835618899421551
111031224,102021055,0.1532584836077815
111031224,102021056,0.39919646162087324
111031224,102021057,0.2917547209555858
111031224,105011096,0.215125479151695
111031224,106011107,0.4132091956734466
111031224,106011108,0.4648398153795565
111031224,106011109,0.42564393223640146
111031224,106011110,0.45626554881646997
111031224,106011111,0.5274117184794165
111031224,106011112,0.33657995386955586
111031224,106011113,0.2429089494357217
111031224,106021114,0.4858178988714434
111031224,106021115,0.6356104990383858
111031224,106021116,0.46968231038995684
111031224,106021117,0.5470984069542624
111031224,106021118,0.5651436798979125
111031224,106031119,0.3865480967264434
111031224,106031120,0.45803442858741666
111031224,106031121,0.5165935038138801
111031224,106031122,0.5517054330212509
111031224,106031123,0.47730965358660293
111031224,106031124,0.36019113174604583
111031224,106031125,0.5509508046499689
111031224,106041126,0.215125479151695
111031224,106041128,0.17792758943437106
111031224,108011151,0.33657995386955586
111031224,108011152,0.2429089494357217
111031224,108011153,0.19808371652175158
111031224,108041165,0.19808371652175158
111031224,108051167,0.17792758943437106
111031224,108051169,0.2298877254116722
111031224,108051170,0.19808371652175158
111031224,110011186,0.1532584836077815
111031224,111011206,0.6469763586799788
111031224,111011207,0.47877394820085034
111031224,111011208,0.7210344932726338
111031224,111011209,0.7125912598256785
111031224,111011210,0.5829439540943869
111031224,111011211,0.4924397957838877
111031224,111011212,0.5463115521938475
111031224,111011213,0.6283346748251416
111031224,111011214,0.6221482986532697
111031224,111021215,0.5310971473193604
111031224,111021216,0.4232663647494646
111031224,111021217,0.6294570461621651
111031224,111021218,0.4389262015461752
111031224,111021219,0.5568483429641684
111031224,111021220,0.4949813474202549
111031224,111021221,0.5364046926272352
111031224,111031222,0.7143322820616063
111031224,111031223,0.5165935038138801
111031224,111031224,0.7711503350521419
111031224,111031225,0.7153638848235502
111031224,111031226,0.6642900836294559
111031224,111031227,0.6907375542449841
111031224,111031228,0.6975780426812155
111031224,111031229,0.6615398764536952
111031224,111031231,0.6209488008773247
111031224,111031232,0.5398065803342249
111031224,111031233,0.6843556309271419
111031224,111031234,0.6685528816721231
111031224,111031235,0.6434254581088897
111031224,113031263,0.215125479151695
111031224,114011272,0.17792758943437106
111031224,114011282,0.17792758943437106
111031224,115011291,0.19808371652175158
111031224,117011322,0.1532584836077815
111031224,117021326,0.17792758943437106
111031224,117031337,0.1532584836077815
111031224,121031407,0.1532584836077815
111031224,121031409,0.17792758943437106
111031224,121031411,0.1532584836077815
111031224,125041489,0.1532584836077815
111031224,125041492,0.1532584836077815
111031225,102011031,0.17792758943437106
111031225,102011034,0.1532584836077815
111031225,102011037,0.1532584836077815
111031225,102011041,0.1532584836077815
111031225,102011042,0.1532584836077815
111031225,102021045,0.2993820641522319
111031225,102021046,0.25455683123826184
111031225,102021047,0.2650936220085826
111031225,102021048,0.2917547209555858
111031225,102021049,0.215125479151695
111031225,102021050,0.34663712294557386
111031225,102021052,0.34172286381247335
111031225,102021053,0.2429089494357217
111031225,102021054,0.215125479151695
111031225,102021055,0.17792758943437106
111031225,102021056,0.2917547209555858
111031225,106011107,0.3722634003543365
111031225,106011108,0.38984842023048133
111031225,106011109,0.3865480967264434
111031225,106011110,0.3865480967264434
111031225,106011111,0.5235991811148205
111031225,106011112,0.2429089494357217
111031225,106011113,0.1532584836077815
111031225,106021114,0.45264054776001333
111031225,106021115,0.5857429042804143
111031225,106021116,0.4324844206726329
111031225,106021117,0.5022731740402923
111031225,106021118,0.5283446575782855
111031225,106031119,0.33657995386955586
111031225,106031120,0.4232663647494646
111031225,106031121,0.4949813474202549
111031225,106031122,0.525521883962118
111031225,106031123,0.39305306858606603
111031225,106031124,0.2835618899421551
111031225,106031125,0.5447208394673254
111031225,108011151,0.34172286381247335
111031225,108051168,0.1532584836077815
111031225,110041203,0.215125479151695
111031225,111011206,0.6352578587804111
111031225,111011207,0.48164560646390664
111031225,111011208,0.7066432293310455
111031225,111011209,0.7189005232999103
111031225,111011210,0.5716105892241455
111031225,111011211,0.4727966748473939
111031225,111011212,0.5310971473193604
111031225,111011213,0.6095240324242515
111031225,111011214,0.6237276487581531
111031225,111021215,0.5292697895639041
111031225,111021216,0.3643634241535825
111031225,111021217,0.6334775847680592
111031225,111021218,0.4279714419334238
111031225,111021219,0.5389658718938602
111031225,111021220,0.5022731740402923
111031225,111021221,0.5176219077613641
111031225,111031222,0.6911643988954671
111031225,111031223,0.47877394820085034
111031225,111031224,0.6488661931972773
111031225,111031225,0.8117635298715976
111031225,111031226,0.6575708943600155
111031225,111031227,0.6466582214039227
111031225,111031228,0.6739094199465155
111031225,111031229,0.6698519874216616
111031225,111031231,0.5873888795060315
111031225,111031232,0.4949813474202549
111031225,111031233,0.700748227703907
111031225,111031234,0.6534540974745204
111031225,111031235,0.590078857157718
111031225,121031407,0.1532584836077815
111031225,121031412,0.19808371652175158
111031225,127021516,0.215125479151695
111031226,102011032,0.1532584836077815
111031226,102011042,0.1532584836077815
111031226,102021046,0.17792758943437106
111031226,102021047,0.1532584836077815
111031226,102021048,0.1532584836077815
111031226,102021050,0.1532584836077815
111031226,102021052,0.19808371652175158
111031226,102021053,0.1532584836077815
111031226,106011107,0.19808371652175158
111031226,106011108,0.215125479151695
111031226,106011109,0.3195381912396124
111031226,106011110,0.17792758943437106
111031226,106011111,0.39305306858606603
111031226,106011113,0.19808371652175158
111031226,106021114,0.17792758943437106
111031226,106021115,0.39919646162087324
111031226,106021116,0.25455683123826184
111031226,106021117,0.34172286381247335
111031226,106021118,0.34663712294557386
111031226,106031120,0.17792758943437106
111031226,106031121,0.19808371652175158
111031226,106031122,0.2993820641522319
111031226,106031123,0.2835618899421551
111031226,106031125,0.2917547209555858
111031226,111011206,0.306516967215563
111031226,111011207,0.19808371652175158
111031226,111011208,0.41581055397999694
111031226,111011209,0.45264054776001333
111031226,111011210,0.32551546459306885
111031226,111011211,0.1532584836077815
111031226,111011212,0.2429089494357217
111031226,111011213,0.33118607304215253
111031226,111011214,0.3513422001295331
111031226,111021215,0.2993820641522319
111031226,111021216,0.2298877254116722
111031226,111021217,0.4488926421582272
111031226,111021218,0.2298877254116722
111031226,111021219,0.34172286381247335
111031226,111021220,0.2650936220085826
111031226,111021221,0.38984842023048133
111031226,111031222,0.38984842023048133
111031226,111031223,0.3643634241535825
111031226,111031224,0.2993820641522319
111031226,111031225,0.3796363070125792
111031226,111031226,0.7011381844649771
111031226,111031227,0.3643634241535825
111031226,111031228,0.3195381912396124
111031226,111031229,0.35585517886874213
111031226,111031231,0.4409926659574733
111031226,111031232,0.27471295832564235
111031226,111031233,0.48305393923077455
111031226,111031234,0.3722634003543365
111031226,111031235,0.32551546459306885
111031226,119021574,0.1532584836077815
111031226,120021388,0.17792758943437106
111031226,121011398,0.1532584836077815
111031226,125031485,0.19808371652175158
111031227,102011028,0.2429089494357217
111031227,102011032,0.2429089494357217
111031227,102011036,0.27471295832564235
111031227,102011037,0.17792758943437106
111031227,102011038,0.1532584836077815
111031227,102011040,0.17792758943437106
111031227,102011041,0.19808371652175158
111031227,102011043,0.17792758943437106
111031227,102021044,0.2917547209555858
111031227,102021045,0.2993820641522319
111031227,102021046,0.2835618899421551
111031227,102021047,0.17792758943437106
111031227,102021048,0.3132191784265906
111031227,102021049,0.2298877254116722
111031227,102021050,0.3513422001295331
111031227,102021051,0.19808371652175158
111031227,102021052,0.27471295832564235
111031227,102021053,0.215125479151695
111031227,102021054,0.1532584836077815
111031227,102021055,0.25455683123826184
111031227,102021056,0.27471295832564235
111031227,102021057,0.1532584836077815
111031227,103041078,0.17792758943437106
111031227,106011107,0.39616743304350316
111031227,106011108,0.46148947937652607
111031227,106011109,0.37601130595612264
111031227,106011110,0.4279714419334238
111031227,106011111,0.5463115521938475
111031227,106011112,0.2917547209555858
111031227,106011113,0.2298877254116722
111031227,106021114,0.43025095830339
111031227,106021115,0.638047978531741
111031227,106021116,0.45264054776001333
111031227,106021117,0.5431069038382629
111031227,106021118,0.5728597847429538
111031227,106031119,0.37601130595612264
111031227,106031120,0.45264054776001333
111031227,106031121,0.4409926659574733
111031227,106031122,0.5716105892241455
111031227,106031123,0.47730965358660293
111031227,106031124,0.2429089494357217
111031227,106031125,0.5517054330212509
111031227,106041126,0.1532584836077815
111031227,108011151,0.32551546459306885
111031227,108041162,0.1532584836077815
111031227,108051167,0.17792758943437106
111031227,108051169,0.1532584836077815
111031227,110041202,0.1532584836077815
111031227,111011206,0.5697099241776062
111031227,111011207,0.43025095830339
111031227,111011208,0.6504167463445708
111031227,111011209,0.647293583078809
111031227,111011210,0.5034430540274399
111031227,111011211,0.4232663647494646
111031227,111011212,0.4648398153795565
111031227,111011213,0.5414690571834472
111031227,111011214,0.5697099241776062
111031227,111021215,0.48164560646390664
111031227,111021216,0.38314620901945373
111031227,111021217,0.6045084139486354
111031227,111021218,0.3796363070125792
111031227,111021219,0.5034430540274399
111031227,111021220,0.4409926659574733
111031227,111021221,0.5155554433500659
111031227,111031222,0.6341931382508411
111031227,111031223,0.5310971473193604
111031227,111031224,0.5977770447189401
111031227,111031225,0.6301990128877288
111031227,111031226,0.6370099180679267
111031227,111031227,0.7792176345648366
111031227,111031228,0.6134649393713416
111031227,111031229,0.5873888795060315
111031227,111031231,0.6063587103133943
111031227,111031232,0.5470984069542624
111031227,111031233,0.6482398310280363
111031227,111031234,0.6356104990383858
111031227,111031235,0.5818042261944677
111031227,112031252,0.19808371652175158
111031227,114021284,0.17792758943437106
111031227,125041492,0.17792758943437106
111031227,126021500,0.215125479151695
111031228,102021046,0.1532584836077815
111031228,102021052,0.1532584836077815
111031228,102021057,0.1532584836077815
111031228,106011107,0.2650936220085826
111031228,106011108,0.25455683123826184
111031228,106011109,0.17792758943437106
111031228,106011110,0.215125479151695
111031228,106011111,0.2993820641522319
111031228,106011112,0.1532584836077815
111031228,106021114,0.1532584836077815
111031228,106021115,0.4208365388700927
111031228,106021116,0.1532584836077815
111031228,106021117,0.33118607304215253
111031228,106021118,0.37601130595612264
111031228,106031119,0.1532584836077815
111031228,106031120,0.2429089494357217
111031228,106031121,0.33118607304215253
111031228,106031122,0.306516967215563
111031228,106031123,0.306516967215563
111031228,106031124,0.1532584836077815
111031228,106031125,0.34172286381247335
111031228,108011151,0.215125479151695
111031228,108051170,0.19808371652175158
111031228,111011206,0.5091136624765237
111031228,111011207,0.2993820641522319
111031228,111011208,0.6002284229187113
111031228,111011209,0.5478797008571956
111031228,111011210,0.4078153148460433
111031228,111011211,0.3513422001295331
111031228,111011212,0.39919646162087324
111031228,111011213,0.4648398153795565
111031228,111011214,0.4430212114429537
111031228,111021215,0.37601130595612264
111031228,111021216,0.1532584836077815
111031228,111021217,0.45626554881646997
111031228,111021218,0.2429089494357217
111031228,111021219,0.39616743304350316
111031228,111021220,0.2917547209555858
111031228,111021221,0.2993820641522319
111031228,111031222,0.5906090866016515
111031228,111031223,0.2835618899421551
111031228,111031224,0.5771240510552443
111031228,111031225,0.5447208394673254
111031228,111031226,0.47582570342476393
111031228,111031227,0.5155554433500659
111031228,111031228,0.7738045422286288
111031228,111031229,0.5857429042804143
111031228,111031231,0.4232663647494646
111031228,111031232,0.3865480967264434
111031228,111031233,0.5102136976932292
111031228,111031234,0.4871743898426895
111031228,111031235,0.5155554433500659
111031228,116011307,0.1532584836077815
111031229,102011028,0.27471295832564235
111031229,102011029,0.19808371652175158
111031229,102011031,0.306516967215563
111031229,102011032,0.34663712294557386
111031229,102011033,0.2429089494357217
111031229,102011034,0.17792758943437106
111031229,102011035,0.19808371652175158
111031229,102011036,0.35585517886874213
111031229,102011037,0.2650936220085826
111031229,102011038,0.17792758943437106
111031229,102011039,0.2650936220085826
111031229,102011040,0.25455683123826184
111031229,102011041,0.2993820641522319
111031229,102011042,0.215125479151695
111031229,102011043,0.306516967215563
111031229,102021044,0.3643634241535825
111031229,102021045,0.39919646162087324
111031229,102021046,0.3683839627594765
111031229,102021047,0.34663712294557386
111031229,102021048,0.45626554881646997
111031229,102021049,0.27471295832564235
111031229,102021050,0.4346736531444514
111031229,102021051,0.2650936220085826
111031229,102021052,0.4324844206726329
111031229,102021053,0.3722634003543365
111031229,102021054,0.3643634241535825
111031229,102021055,0.306516967215563
111031229,102021056,0.4469699393109297
111031229,102021057,0.2835618899421551
111031229,103031072,0.17792758943437106
111031229,104011082,0.1532584836077815
111031229,104021084,0.1532584836077815
111031229,104021088,0.215125479151695
111031229,105021097,0.1532584836077815
111031229,105031101,0.19808371652175158
111031229,106011107,0.4664776620343721
111031229,106011108,0.5186408331966341
111031229,106011109,0.45264054776001333
111031229,106011110,0.47582570342476393
111031229,106011111,0.5524549452286547
111031229,106011112,0.4078153148460433
111031229,106011113,0.2650936220085826
111031229,106021114,0.5102136976932292
111031229,106021115,0.6938994273525454
111031229,106021116,0.5355376087538127
111031229,106021117,0.6172701855486546
111031229,106021118,0.6121668505577035
111031229,106031119,0.45626554881646997
111031229,106031120,0.4727966748473939
111031229,106031121,0.5703471168760881
111031229,106031122,0.5765248483572462
111031229,106031123,0.5034430540274399
111031229,106031124,0.39616743304350316
111031229,106031125,0.6168537909805463
111031229,106041126,0.1532584836077815
111031229,106041128,0.17792758943437106
111031229,106041129,0.2429089494357217
111031229,107041146,0.1532584836077815
111031229,108011151,0.3513422001295331
111031229,108011152,0.19808371652175158
111031229,108011153,0.215125479151695
111031229,108041163,0.215125479151695
111031229,108051167,0.1532584836077815
111031229,108051168,0.1532584836077815
111031229,108051169,0.2650936220085826
111031229,108051170,0.2650936220085826
111031229,110011186,0.17792758943437106
111031229,110041199,0.1532584836077815
111031229,110041202,0.1532584836077815
111031229,110041205,0.1532584836077815
111031229,111011206,0.6825282731716856
111031229,111011207,0.5319996227566595
111031229,111011208,0.7747086578031167
111031229,111011209,0.7623358381430054
111031229,111011210,0.5890107075232566
111031229,111011211,0.5389658718938602
111031229,111011212,0.5992543846606129
111031229,111011213,0.6708803913691456
111031229,111011214,0.6685528816721231
111031229,111021215,0.5638036316465802
111031229,111021216,0.48021910116027766
111031229,111021217,0.6525516220372212
111031229,111021218,0.484444556649934
111031229,111021219,0.5862942900974173
111031229,111021220,0.5439168168169565
111031229,111021221,0.5235991811148205
111031229,111031222,0.7633383373493329
111031229,111031223,0.5501909897887075
111031229,111031224,0.7617749408102616
111031229,111031225,0.7520226119122453
111031229,111031226,0.6863759382049999
111031229,111031227,0.7489082474548081
111031229,111031228,0.7876297889030471
111031229,111031229,0.8283443357789418
111031229,111031231,0.646339165981497
111031229,111031232,0.6283346748251416
111031229,111031233,0.7129416646424468
111031229,111031234,0.7110005470991564
111031229,111031235,0.7339111095231053
111031229,115011558,0.1532584836077815
111031229,115031300,0.17792758943437106
111031229,115041302,0.1532584836077815
111031229,116021309,0.1532584836077815
111031229,117031331,0.19808371652175158
111031229,117031332,0.17792758943437106
111031229,117031334,0.1532584836077815
111031229,117031336,0.19808371652175158
111031229,119011359,0.19808371652175158
111031229,119011572,0.1532584836077815
111031229,119041380,0.1532584836077815
111031229,120011384,0.1532584836077815
111031229,120031396,0.1532584836077815
111031229,120031575,0.17792758943437106
111031229,121021403,0.1532584836077815
111031229,121021579,0.1532584836077815
111031229,121041414,0.1532584836077815
111031229,122021421,0.1532584836077815
111031229,124011454,0.17792758943437106
111031229,124051469,0.1532584836077815
111031229,125021476,0.2298877254116722
111031229,125031485,0.1532584836077815
111031229,126021503,0.19808371652175158
111031229,126021591,0.19808371652175158
111031231,102011028,0.215125479151695
111031231,102011029,0.215125479151695
111031231,102011031,0.25455683123826184
111031231,102011032,0.2298877254116722
111031231,102011033,0.19808371652175158
111031231,102011034,0.17792758943437106
111031231,102011035,0.25455683123826184
111031231,102011036,0.2429089494357217
111031231,102011037,0.2429089494357217
111031231,102011038,0.25455683123826184
111031231,102011039,0.19808371652175158
111031231,102011040,0.19808371652175158
111031231,102011042,0.2429089494357217
111031231,102011043,0.19808371652175158
111031231,102021044,0.215125479151695
111031231,102021045,0.27471295832564235
111031231,102021046,0.2298877254116722
111031231,102021048,0.32551546459306885
111031231,102021049,0.1532584836077815
111031231,102021050,0.33118607304215253
111031231,102021052,0.2429089494357217
111031231,102021053,0.3132191784265906
111031231,102021054,0.215125479151695
111031231,102021055,0.1532584836077815
111031231,102021056,0.306516967215563
111031231,102021057,0.1532584836077815
111031231,103031072,0.19808371652175158
111031231,105031101,0.1532584836077815
111031231,106011107,0.4050163646600159
111031231,106011108,0.42564393223640146
111031231,106011109,0.3722634003543365
111031231,106011110,0.4078153148460433
111031231,106011111,0.47582570342476393
111031231,106011112,0.27471295832564235
111031231,106011113,0.1532584836077815
111031231,106021114,0.4469699393109297
111031231,106021115,0.5873888795060315
111031231,106021116,0.4368203735499366
111031231,106021117,0.5337827683031132
111031231,106021118,0.5155554433500659
111031231,106031119,0.3722634003543365
111031231,106031120,0.4183521056163641
111031231,106031121,0.46968231038995684
111031231,106031122,0.5381187211804168
111031231,106031123,0.39305306858606603
111031231,106031124,0.33118607304215253
111031231,106031125,0.5134496153538273
111031231,108011151,0.2835618899421551
111031231,108011153,0.19808371652175158
111031231,108041163,0.1532584836077815
111031231,108041164,0.19808371652175158
111031231,108051167,0.1532584836077815
111031231,108051168,0.19808371652175158
111031231,108051170,0.1532584836077815
111031231,111011206,0.5494259166512847
111031231,111011207,0.3865480967264434
111031231,111011208,0.6373570223629191
111031231,111011209,0.6491780484876759
111031231,111011210,0.4743215628460782
111031231,111011211,0.4208365388700927
111031231,111011212,0.45626554881646997
111031231,111011213,0.5372650286978577
111031231,111011214,0.5524549452286547
111031231,111021215,0.4962305429390631
111031231,111021216,0.36019113174604583
111031231,111021217,0.5800722958313307
111031231,111021218,0.39305306858606603
111031231,111021219,0.5155554433500659
111031231,111021220,0.4680915976634347
111031231,111021221,0.4469699393109297
111031231,111031222,0.617685017656924
111031231,111031223,0.4949813474202549
111031231,111031224,0.6072723735893042
111031231,111031225,0.6637454883058144
111031231,111031226,0.6476098998243278
111031231,111031227,0.6546460510926716
