"SA1_2016","AREA_SKM","FEMALE","BORN_ELSEWHERE","NON_ENGLISH_LANGUGE","HIGH_SCHOOL_COMPLETE","AGE_UNDER_15","AGE_15_24","AGE_25_34","AGE_35_44","AGE_45_64","AGE_OVER_65","HIGH_SCHOOL_TOTAL","MEDIAN_AGE","MEDIAN_MORTGAGE_REPAY","MEDIAN_TOT_PRSNL_INC","MEDIAN_RENT","MEDIAN_TOT_FAM_INC","AVERAGE_NUM_PSNS_PER","MEDIAN_TOT_HHD","AVERAGE_HOUSEHOLD_SIZE","LEVERAGE_RATIO","MARRIED","DEFACTOR","NOT_MARRIED","AUSTRALIAN_TOTAL","AUSTRALIAN_ABORIGINAL_TOTAL","CHINESE_TOTAL","CROATIAN_TOTAL","DUTCH_TOTAL","ENGLISH_TOTAL","FILIPINO_TOTAL","FRENCH_TOTAL","GERMAN_TOTAL","GREEK_TOTAL","HUNGARIAN_TOTAL","INDIAN_TOTAL","IRISH_TOTAL","ITALIAN_TOTAL","KOREAN_TOTAL","LEBANESE_TOTAL","MACEDONIAN_TOTAL","MALTESE_TOTAL","MAORI_TOTAL","NEW_ZEALANDER_TOTAL","POLISH_TOTAL","RUSSIAN_TOTAL","SCOTTISH_TOTAL","SERBIAN_TOTAL","SOUTH_AFRICAN_TOTAL","SPANISH_TOTAL","SRI_LANKAN_TOTAL","TURKISH_TOTAL","VIETNAMESE_TOTAL","WELSH_TOTAL","OTHER_TOTAL","LOW_ENGLISH","CHRISTIANITY","ISLAM","HINDUISM","JUDAISM","BUDDHISM","OTHER_RELIGION","NO_RELIGION","FAMILY_COUPLE_CHILDREN_DEPENDENTS","ONE_PARENT_FAMILIES","Owned_outright_Total","Owned_with_a_mortgage_Total","Rented_Real_Estate_Agent_Total","HOUSING_PUBLIC_HOUSING","HOUSING_SHARE_HOUSE","HOUSING_CO_OPERATIVE","HOUSING_RENTAL","NO_INTERNET_TOTAL","LABOUR_FORCE","LABOUR_FORCE","DIFF_ADDRESS_1YR","DIFF_ADDRESS_5YR","DIPLOMA_ABOVE","AGRICULTURE_TOTAL","MINING_TOTAL","MANUFACTURING_TOTAL","CONSTRUCTION_TOTAL","RETAIL_TOTAL","REAL_ESTATE_TOTAL","ADMIN_TOTAL","PUBLIC_ADMIN_TOTAL","EDUCATION_SECTOR_TOTAL","HEALTHCARE_TOTAL","WHITECOLLAR","BLUECOLLAR","NOT_USE_PUBLIC_TRANSPORT"
"206071140","2.3042","0.5290","0.2426","0.1771","0.7101","0.1098","0.1439","0.2734","0.1364","0.2008","0.1354","0.7101","33","2167","968","490","2594","0.9","1.9910","2.3","0.2721","0.2894","0.1677","0.5430","0.2466","0.0005","0.0383","0.0094","0.0179","0.3545","0.0032","0.0126","0.0454","0.0316","0.0038","0.0106","0.1760","0.1119","0.0024","0.0064","0.0027","0.0043","0.0024","0.0094","0.0136","0.0063","0.1363","0.0028","0.0028","0.0062","0.0044","0.0046","0.0040","0.0082","0.1115","0.0724","0.3144","0.0152","0.0040","0.0076","0.0171","0.0044","0.5339","0.2643","0.4882","0.2910","0.1757","0.3416","0.0295","0.1118","0.0064","0.4948","0.0783","0.70400","0.04600","0.2147","0.4902","0.2849","0.0038","0.0024","0.0226","0.0316","0.0808","0.0165","0.0250","0.0635","0.1465","0.1215","0.3678","0.0535","0.5815"
"206071141","1.2671","0.5036","0.3441","0.2692","0.6159","0.1152","0.1172","0.3495","0.1712","0.1801","0.0677","0.6159","32","2180","969","400","2200","1.1","1.7120","2","0.3183","0.1955","0.2421","0.5610","0.2016","0.0025","0.0719","0.0049","0.0148","0.2689","0.0072","0.0093","0.0364","0.0254","0.0028","0.0116","0.1246","0.0433","0.0026","0.0028","0.0022","0.0038","0.0036","0.0137","0.0094","0.0049","0.0882","0.0042","0.0023","0.0076","0.0038","0.0070","0.0520","0.0088","0.1661","0.1629","0.2466","0.0583","0.0034","0.0060","0.0507","0.0036","0.4779","0.1696","1.1029","0.1011","0.2027","0.3808","0.1848","0.0713","0.0137","0.6567","0.1132","0.67200","0.07000","0.2910","0.5509","0.1949","0.0015","0.0021","0.0399","0.0365","0.0741","0.0132","0.0329","0.0588","0.0866","0.1129","0.3217","0.0747","0.5793"
"206071142","1.378","0.5093","0.3190","0.2568","0.6124","0.1144","0.1122","0.3009","0.1650","0.2079","0.1005","0.6124","33","2286","925","400","2223","1","1.7150","2.1","0.3332","0.2355","0.2078","0.5567","0.2109","0.0011","0.0656","0.0053","0.0135","0.2763","0.0054","0.0122","0.0384","0.0256","0.0055","0.0095","0.1285","0.0429","0.0028","0.0021","0.0054","0.0048","0.0031","0.0088","0.0105","0.0037","0.0953","0.0034","0.0032","0.0071","0.0043","0.0058","0.0403","0.0074","0.1611","0.1795","0.2334","0.0551","0.0043","0.0059","0.0409","0.0029","0.4892","0.2032","0.8541","0.1664","0.1792","0.3185","0.1799","0.0848","0.0211","0.6144","0.1063","0.63200","0.07400","0.2088","0.4620","0.2247","0.0029","0.0011","0.0317","0.0287","0.0748","0.0107","0.0326","0.0582","0.0989","0.1183","0.3168","0.0583","0.6049"
"206071143","2.5051","0.5376","0.2442","0.1746","0.6510","0.1288","0.1003","0.2490","0.1654","0.2248","0.1309","0.6510","36","2167","1001","440","2603","1","1.9200","2.2","0.2822","0.3013","0.1907","0.5086","0.2560","0.0006","0.0339","0.0071","0.0190","0.3440","0.0030","0.0147","0.0430","0.0374","0.0049","0.0089","0.1740","0.0950","0.0015","0.0071","0.0052","0.0075","0.0028","0.0113","0.0116","0.0032","0.1209","0.0039","0.0034","0.0065","0.0039","0.0038","0.0126","0.0090","0.1029","0.1142","0.2849","0.0151","0.0035","0.0059","0.0184","0.0047","0.5537","0.2808","0.4336","0.2326","0.2264","0.3101","0.0806","0.0759","0.0167","0.4938","0.1025","0.68700","0.04800","0.1953","0.4433","0.2668","0.0031","0.0027","0.0351","0.0341","0.0746","0.0152","0.0244","0.0705","0.1184","0.1330","0.3525","0.0593","0.5624"
"206071144","6.2125","0.5121","0.3057","0.2479","0.6583","0.1004","0.1100","0.3322","0.1621","0.1946","0.1006","0.6583","33","2200","1102","416","2551","1","2.0150","2.1","0.2730","0.2808","0.1931","0.5261","0.2221","0.0005","0.0747","0.0066","0.0142","0.3128","0.0076","0.0102","0.0367","0.0496","0.0040","0.0156","0.1432","0.0471","0.0031","0.0020","0.0030","0.0055","0.0038","0.0135","0.0110","0.0038","0.1002","0.0030","0.0035","0.0061","0.0053","0.0033","0.0582","0.0076","0.1048","0.1915","0.3471","0.0148","0.0090","0.0050","0.0523","0.0029","0.4552","0.2206","0.6673","0.1864","0.2292","0.3701","0.0988","0.0714","0.0051","0.5540","0.1081","0.71800","0.04800","0.2219","0.5305","0.1907","0.0034","0.0024","0.0442","0.0523","0.0810","0.0237","0.0384","0.0509","0.0768","0.1160","0.3533","0.0785","0.5726"
"206071145","5.2089","0.5135","0.2023","0.1338","0.6253","0.1542","0.1007","0.2089","0.1706","0.2493","0.1151","0.6253","36","2300","1066","438","2842","0.9","2.1930","2.3","0.2622","0.3733","0.1850","0.4415","0.2842","0.0011","0.0326","0.0064","0.0144","0.3715","0.0040","0.0090","0.0485","0.0420","0.0048","0.0136","0.1810","0.0635","0.0003","0.0040","0.0065","0.0057","0.0019","0.0095","0.0102","0.0040","0.1273","0.0019","0.0038","0.0045","0.0046","0.0021","0.0084","0.0093","0.0889","0.0820","0.2981","0.0077","0.0057","0.0070","0.0146","0.0043","0.5416","0.3369","0.3367","0.2846","0.3013","0.2791","0.0302","0.0723","0.0032","0.3889","0.0673","0.69400","0.04300","0.1676","0.4282","0.2813","0.0035","0.0033","0.0340","0.0445","0.0647","0.0146","0.0271","0.0647","0.1383","0.1554","0.3552","0.0617","0.5797"
"207011146","2.8366","0.5078","0.2620","0.2136","0.5626","0.2166","0.1228","0.0978","0.1444","0.2748","0.1439","0.5626","39","2500","818","400","2754","0.9","2.2510","2.9","0.2777","0.5487","0.0644","0.3867","0.2973","0.0000","0.1068","0.0058","0.0135","0.3214","0.0044","0.0077","0.0364","0.0383","0.0068","0.0277","0.1420","0.0459","0.0027","0.0034","0.0030","0.0037","0.0013","0.0110","0.0093","0.0040","0.1064","0.0027","0.0036","0.0021","0.0121","0.0028","0.0108","0.0072","0.0971","0.1172","0.4873","0.0112","0.0168","0.0063","0.0254","0.0041","0.3796","0.4327","0.3212","0.3670","0.3547","0.1262","0.0710","0.0475","0.0039","0.2524","0.0957","0.63600","0.05200","0.1249","0.3371","0.2356","0.0019","0.0060","0.0599","0.0470","0.0757","0.0167","0.0339","0.0459","0.1129","0.1285","0.2718","0.0593","0.6204"
"207011147","5.585","0.5336","0.3917","0.3810","0.6098","0.1596","0.1547","0.1022","0.1071","0.2757","0.2009","0.6098","43","2500","723","406","2217","0.8","1.7370","2.6","0.3598","0.5108","0.0437","0.4456","0.1971","0.0006","0.2683","0.0045","0.0105","0.2508","0.0043","0.0057","0.0256","0.0404","0.0036","0.0368","0.1038","0.0533","0.0078","0.0032","0.0028","0.0045","0.0013","0.0049","0.0073","0.0021","0.0819","0.0011","0.0039","0.0044","0.0100","0.0025","0.0172","0.0045","0.0846","0.1656","0.4587","0.0092","0.0284","0.0035","0.0507","0.0058","0.3628","0.3300","0.5371","0.4414","0.2744","0.1793","0.0047","0.0461","0.0063","0.2442","0.0932","0.56700","0.06100","0.1568","0.3944","0.2185","0.0030","0.0023","0.0449","0.0468","0.1073","0.0307","0.0252","0.0413","0.1029","0.1526","0.2479","0.0497","0.6491"
"207011148","8.8491","0.5138","0.3858","0.4277","0.5811","0.1862","0.1620","0.0838","0.1109","0.2885","0.1681","0.5811","41","2500","702","481","2268","0.8","1.9960","3","0.3131","0.5448","0.0410","0.4145","0.1697","0.0002","0.2623","0.0048","0.0093","0.2041","0.0040","0.0047","0.0219","0.0878","0.0033","0.0355","0.0832","0.0931","0.0077","0.0047","0.0061","0.0059","0.0009","0.0056","0.0058","0.0035","0.0636","0.0035","0.0030","0.0029","0.0101","0.0034","0.0195","0.0029","0.0953","0.1537","0.4874","0.0132","0.0255","0.0049","0.0529","0.0073","0.3292","0.3827","0.4086","0.4665","0.3195","0.1432","0.0008","0.0381","0.0014","0.1884","0.0939","0.59800","0.06100","0.1255","0.3350","0.2065","0.0038","0.0021","0.0505","0.0514","0.1172","0.0277","0.0237","0.0370","0.1041","0.1391","0.2423","0.0580","0.6826"
"207011149","7.2919","0.5341","0.2881","0.2318","0.6088","0.1776","0.1472","0.1060","0.1161","0.2635","0.1896","0.6088","41","2500","854","440","2791","0.9","2.2120","2.7","0.2825","0.5248","0.0667","0.4084","0.2616","0.0006","0.1208","0.0035","0.0129","0.3351","0.0033","0.0100","0.0343","0.0423","0.0051","0.0307","0.1402","0.0586","0.0052","0.0035","0.0031","0.0041","0.0011","0.0086","0.0089","0.0052","0.1086","0.0013","0.0051","0.0040","0.0119","0.0008","0.0108","0.0063","0.0884","0.0905","0.4808","0.0069","0.0229","0.0066","0.0226","0.0046","0.3707","0.3706","0.3477","0.4151","0.2981","0.2001","0.0012","0.0464","0.0041","0.2598","0.0664","0.61000","0.05400","0.1487","0.3804","0.2432","0.0032","0.0045","0.0486","0.0430","0.0877","0.0239","0.0304","0.0431","0.1122","0.1383","0.2808","0.0446","0.6031"
"207011150","5.7049","0.5123","0.2437","0.1979","0.6008","0.2057","0.1359","0.1001","0.1341","0.2836","0.1411","0.6008","39","2529","965","470","3007","0.9","2.4380","2.8","0.2593","0.5687","0.0632","0.3687","0.3067","0.0002","0.1060","0.0059","0.0137","0.3291","0.0028","0.0080","0.0405","0.0506","0.0065","0.0255","0.1311","0.0518","0.0025","0.0028","0.0029","0.0043","0.0010","0.0098","0.0148","0.0055","0.1118","0.0031","0.0053","0.0033","0.0108","0.0018","0.0111","0.0074","0.0824","0.0752","0.4898","0.0052","0.0170","0.0170","0.0223","0.0034","0.3725","0.4141","0.2609","0.4232","0.3456","0.1580","0.0014","0.0393","0.0036","0.2080","0.0623","0.67000","0.04900","0.1300","0.3252","0.2399","0.0053","0.0025","0.0503","0.0459","0.0885","0.0242","0.0265","0.0431","0.1020","0.1412","0.3075","0.0473","0.6461"
"207011151","5.6721","0.5138","0.3249","0.2480","0.6917","0.1311","0.1806","0.2499","0.1362","0.1889","0.1134","0.6917","32","2200","953","371","2661","1","1.8210","2.2","0.3020","0.3756","0.1367","0.4876","0.2444","0.0005","0.1005","0.0039","0.0138","0.3110","0.0055","0.0081","0.0338","0.0252","0.0045","0.0536","0.1382","0.0462","0.0055","0.0032","0.0027","0.0039","0.0014","0.0090","0.0107","0.0044","0.1110","0.0016","0.0034","0.0042","0.0087","0.0014","0.0191","0.0071","0.1143","0.0742","0.3836","0.0270","0.0407","0.0091","0.0316","0.0052","0.3957","0.3056","0.3107","0.2461","0.2156","0.4102","0.0086","0.0712","0.0058","0.5073","0.0676","0.67600","0.06600","0.2365","0.5316","0.2513","0.0040","0.0036","0.0389","0.0387","0.0910","0.0242","0.0339","0.0442","0.1031","0.1285","0.3156","0.0592","0.5468"
"207011152","3.824","0.5221","0.3145","0.2552","0.6598","0.1565","0.1453","0.2148","0.1442","0.2080","0.1307","0.6598","34","2300","971","391","2659","1","1.9500","2.3","0.2949","0.4239","0.1203","0.4552","0.2523","0.0005","0.1143","0.0035","0.0151","0.3036","0.0076","0.0090","0.0377","0.0330","0.0052","0.0466","0.1280","0.0486","0.0057","0.0032","0.0020","0.0041","0.0011","0.0090","0.0131","0.0067","0.1144","0.0020","0.0062","0.0047","0.0096","0.0018","0.0109","0.0053","0.1100","0.0870","0.3930","0.0166","0.0365","0.0196","0.0271","0.0063","0.4034","0.3275","0.3475","0.2725","0.2495","0.3469","0.0170","0.0596","0.0059","0.4362","0.0690","0.66800","0.05100","0.2217","0.4898","0.2444","0.0037","0.0022","0.0405","0.0443","0.0905","0.0265","0.0345","0.0407","0.1066","0.1205","0.3147","0.0562","0.5896"
"207011153","10.534","0.5227","0.2910","0.2564","0.6249","0.1609","0.1463","0.1381","0.1209","0.2642","0.1695","0.6249","39","2500","922","438","2787","0.9","2.2050","2.6","0.2834","0.4701","0.0891","0.4410","0.2432","0.0005","0.1371","0.0063","0.0119","0.2954","0.0044","0.0078","0.0350","0.0466","0.0034","0.0277","0.1374","0.0664","0.0042","0.0038","0.0045","0.0038","0.0015","0.0071","0.0128","0.0046","0.0935","0.0019","0.0047","0.0038","0.0063","0.0019","0.0196","0.0058","0.0919","0.1108","0.4677","0.0057","0.0161","0.0079","0.0304","0.0064","0.3699","0.3445","0.4262","0.3820","0.2795","0.2446","0.0037","0.0500","0.0022","0.3088","0.0702","0.62200","0.05100","0.1542","0.4055","0.2353","0.0047","0.0026","0.0393","0.0443","0.0903","0.0266","0.0282","0.0423","0.0978","0.1665","0.2969","0.0474","0.6460"
"207011154","4.0155","0.5044","0.2713","0.2722","0.5725","0.2025","0.1334","0.1029","0.1304","0.2713","0.1586","0.5725","40","2500","840","429","2596","0.9","2.1520","2.8","0.2904","0.5344","0.0654","0.3995","0.2435","0.0006","0.1122","0.0064","0.0118","0.2712","0.0035","0.0064","0.0329","0.0765","0.0045","0.0263","0.1236","0.1064","0.0083","0.0041","0.0040","0.0041","0.0009","0.0084","0.0118","0.0031","0.0883","0.0023","0.0040","0.0041","0.0051","0.0012","0.0138","0.0064","0.1033","0.1041","0.5128","0.0060","0.0154","0.0089","0.0246","0.0054","0.3427","0.3950","0.3623","0.4027","0.3362","0.1790","0.0036","0.0482","0.0036","0.2397","0.0960","0.63900","0.04900","0.1149","0.3172","0.2318","0.0035","0.0022","0.0415","0.0522","0.0940","0.0288","0.0247","0.0437","0.1136","0.1516","0.2745","0.0553","0.6578"
"207011155","5.7026","0.5265","0.2682","0.2066","0.6032","0.1839","0.1454","0.0908","0.1132","0.2873","0.1795","0.6032","42","2600","910","416","2961","0.8","2.3410","2.8","0.2777","0.5607","0.0566","0.3825","0.2893","0.0003","0.1344","0.0029","0.0130","0.3398","0.0032","0.0080","0.0344","0.0286","0.0042","0.0242","0.1389","0.0492","0.0043","0.0031","0.0028","0.0039","0.0012","0.0078","0.0078","0.0045","0.1160","0.0013","0.0061","0.0018","0.0100","0.0018","0.0082","0.0081","0.0776","0.0916","0.4826","0.0040","0.0154","0.0045","0.0251","0.0034","0.3848","0.3782","0.2942","0.4384","0.3313","0.1477","0.0027","0.0419","0.0085","0.2089","0.0695","0.61300","0.05100","0.1298","0.3582","0.2448","0.0035","0.0039","0.0454","0.0454","0.0909","0.0268","0.0244","0.0417","0.1079","0.1477","0.2882","0.0404","0.6000"
"207021156","6.6711","0.5107","0.3989","0.4902","0.5074","0.1513","0.1131","0.1126","0.1230","0.2594","0.2398","0.5074","44","2000","604","400","1811","0.8","1.5010","2.7","0.3331","0.5516","0.0566","0.3908","0.1423","0.0007","0.1874","0.0121","0.0091","0.1437","0.0069","0.0048","0.0185","0.1209","0.0042","0.0206","0.0587","0.2097","0.0049","0.0143","0.0133","0.0072","0.0009","0.0024","0.0064","0.0021","0.0403","0.0033","0.0031","0.0042","0.0068","0.0034","0.0189","0.0018","0.0964","0.1766","0.5994","0.0155","0.0120","0.0007","0.0417","0.0088","0.2437","0.2938","0.4799","0.5138","0.2590","0.1405","0.0038","0.0416","0.0020","0.1966","0.1728","0.55900","0.06200","0.0977","0.2766","0.1534","0.0010","0.0008","0.0581","0.0709","0.1258","0.0215","0.0354","0.0455","0.0864","0.1158","0.1924","0.0868","0.7346"
"207021157","8.7738","0.5181","0.5095","0.5543","0.5736","0.1339","0.1308","0.1517","0.1180","0.2416","0.2236","0.5736","42","2000","572","420","1580","0.8","1.3640","2.5","0.3666","0.5168","0.0547","0.4284","0.1247","0.0004","0.3219","0.0084","0.0062","0.1647","0.0070","0.0030","0.0200","0.0956","0.0033","0.0269","0.0508","0.0796","0.0177","0.0086","0.0071","0.0033","0.0006","0.0034","0.0055","0.0032","0.0466","0.0030","0.0052","0.0031","0.0058","0.0033","0.0106","0.0030","0.1160","0.1890","0.4626","0.0241","0.0154","0.0053","0.0580","0.0131","0.3442","0.2751","0.5881","0.4332","0.2493","0.1979","0.0077","0.0500","0.0049","0.2692","0.1338","0.54300","0.07600","0.1722","0.3923","0.1819","0.0022","0.0017","0.0494","0.0645","0.1183","0.0231","0.0419","0.0390","0.0839","0.1257","0.1908","0.0853","0.6913"
"207021159","16.1176","0.5192","0.3937","0.4195","0.5513","0.1561","0.1243","0.1032","0.1086","0.2889","0.2192","0.5513","45","2167","682","451","2090","0.8","1.9160","2.9","0.2828","0.5891","0.0459","0.3643","0.1731","0.0005","0.1955","0.0053","0.0094","0.1972","0.0057","0.0037","0.0221","0.0906","0.0023","0.0325","0.0614","0.1199","0.0048","0.0153","0.0108","0.0069","0.0010","0.0052","0.0070","0.0026","0.0568","0.0029","0.0067","0.0031","0.0087","0.0044","0.0045","0.0045","0.1306","0.1366","0.5403","0.0333","0.0187","0.0034","0.0323","0.0153","0.2818","0.3205","0.4034","0.4876","0.3418","0.1013","0.0015","0.0261","0.0007","0.1344","0.0819","0.57500","0.05700","0.1069","0.2884","0.1712","0.0024","0.0017","0.0574","0.0785","0.1260","0.0253","0.0350","0.0345","0.0847","0.1283","0.2202","0.0738","0.7273"
"207021160","5.9386","0.5250","0.3728","0.4237","0.5106","0.1667","0.1041","0.0991","0.1304","0.2444","0.2540","0.5106","44","2064","636","420","1868","0.8","1.5960","2.7","0.3233","0.5763","0.0486","0.3755","0.1807","0.0005","0.1880","0.0072","0.0075","0.1932","0.0061","0.0038","0.0233","0.1149","0.0040","0.0202","0.0741","0.1236","0.0069","0.0133","0.0090","0.0048","0.0009","0.0044","0.0063","0.0038","0.0534","0.0026","0.0051","0.0039","0.0082","0.0030","0.0092","0.0037","0.1100","0.1517","0.5676","0.0190","0.0132","0.0046","0.0357","0.0061","0.2697","0.3317","0.4511","0.4827","0.3159","0.1204","0.0013","0.0359","0.0006","0.1636","0.1098","0.55300","0.06000","0.1091","0.2764","0.1583","0.0032","0.0019","0.0547","0.0751","0.1231","0.0185","0.0292","0.0430","0.0928","0.1234","0.2010","0.0809","0.7093"
"207021424","6.4029","0.5084","0.4650","0.5078","0.5587","0.1631","0.1398","0.1042","0.1187","0.2853","0.1900","0.5587","42","2100","593","455","1880","0.8","1.7430","3","0.3012","0.5950","0.0363","0.3689","0.1450","0.0003","0.3237","0.0060","0.0086","0.1711","0.0036","0.0034","0.0211","0.0872","0.0035","0.0307","0.0477","0.0911","0.0068","0.0083","0.0071","0.0074","0.0003","0.0023","0.0061","0.0029","0.0456","0.0014","0.0091","0.0029","0.0074","0.0019","0.0082","0.0019","0.1217","0.1524","0.5105","0.0292","0.0185","0.0026","0.0475","0.0119","0.3106","0.3382","0.3789","0.4750","0.3406","0.1086","0.0006","0.0293","0.0017","0.1443","0.0709","0.59200","0.06500","0.1044","0.2815","0.1800","0.0004","0.0018","0.0555","0.0611","0.1256","0.0265","0.0330","0.0410","0.0828","0.1251","0.2083","0.0807","0.7145"
"207021425","4.7684","0.5287","0.4931","0.5334","0.5229","0.1707","0.1129","0.1333","0.1434","0.2268","0.2122","0.5229","40","2000","547","401","1528","0.8","1.3160","2.6","0.3799","0.5405","0.0524","0.4072","0.1440","0.0000","0.3370","0.0059","0.0080","0.1733","0.0071","0.0026","0.0178","0.0663","0.0019","0.0311","0.0489","0.0694","0.0145","0.0054","0.0062","0.0067","0.0011","0.0036","0.0049","0.0026","0.0445","0.0027","0.0054","0.0029","0.0084","0.0034","0.0078","0.0028","0.1250","0.1899","0.4617","0.0324","0.0218","0.0029","0.0594","0.0126","0.3372","0.3479","0.4909","0.3974","0.2789","0.2171","0.0094","0.0543","0.0018","0.2910","0.1242","0.55400","0.07600","0.1580","0.3982","0.1685","0.0024","0.0012","0.0525","0.0584","0.1140","0.0216","0.0392","0.0385","0.0802","0.1342","0.1798","0.0894","0.6900"
"207031161","8.6077","0.5132","0.3155","0.2838","0.5493","0.1852","0.1281","0.1237","0.1413","0.2478","0.1735","0.5493","39","2000","709","381","2110","0.9","1.6930","2.7","0.2953","0.5273","0.0631","0.4097","0.2706","0.0003","0.1640","0.0030","0.0176","0.3164","0.0064","0.0058","0.0318","0.0279","0.0043","0.0384","0.1129","0.0454","0.0071","0.0022","0.0022","0.0048","0.0010","0.0068","0.0067","0.0023","0.0900","0.0015","0.0051","0.0035","0.0118","0.0018","0.0110","0.0057","0.0911","0.1340","0.4696","0.0111","0.0247","0.0011","0.0312","0.0138","0.3716","0.3750","0.3892","0.3966","0.3418","0.1783","0.0042","0.0445","0.0009","0.2365","0.1029","0.61800","0.06300","0.1382","0.3502","0.2018","0.0024","0.0025","0.0467","0.0640","0.0951","0.0185","0.0301","0.0535","0.1140","0.1387","0.2301","0.0860","0.6346"
"207031162","3.5966","0.5228","0.3233","0.3051","0.5047","0.1858","0.1134","0.1118","0.1292","0.2478","0.2123","0.5047","42","2000","612","351","1964","0.8","1.5160","2.7","0.3298","0.5218","0.0619","0.4158","0.2544","0.0010","0.1847","0.0036","0.0148","0.2837","0.0073","0.0044","0.0292","0.0524","0.0044","0.0296","0.1012","0.0460","0.0072","0.0019","0.0037","0.0049","0.0016","0.0095","0.0092","0.0044","0.0801","0.0023","0.0056","0.0040","0.0127","0.0008","0.0148","0.0064","0.0852","0.1591","0.4929","0.0090","0.0146","0.0020","0.0473","0.0082","0.3398","0.3724","0.4247","0.3842","0.3458","0.1154","0.0344","0.0431","0.0192","0.2324","0.1375","0.56700","0.05600","0.1085","0.2890","0.1861","0.0015","0.0021","0.0601","0.0606","0.1044","0.0168","0.0391","0.0525","0.1169","0.1418","0.2058","0.0842","0.6937"
"207031163","7.012","0.5177","0.4835","0.4739","0.6108","0.1389","0.1894","0.1995","0.1214","0.2181","0.1332","0.6108","33","2000","522","356","1655","1","1.2000","2.5","0.4167","0.4070","0.0759","0.5173","0.1828","0.0002","0.3387","0.0029","0.0097","0.2161","0.0095","0.0042","0.0249","0.0208","0.0035","0.0385","0.0850","0.0341","0.0141","0.0015","0.0012","0.0039","0.0009","0.0061","0.0064","0.0025","0.0639","0.0018","0.0021","0.0035","0.0095","0.0005","0.0160","0.0038","0.0896","0.2379","0.3533","0.0138","0.0304","0.0014","0.0628","0.0074","0.4392","0.3229","0.5355","0.2512","0.2541","0.3122","0.0265","0.0723","0.0105","0.4380","0.1140","0.57000","0.08900","0.2258","0.4793","0.1976","0.0020","0.0014","0.0461","0.0540","0.1027","0.0229","0.0392","0.0436","0.0988","0.1356","0.1974","0.0898","0.6065"
"207031164","6.2087","0.5193","0.4021","0.3903","0.5698","0.1789","0.1351","0.1380","0.1369","0.2555","0.1563","0.5698","38","2000","633","391","1905","0.9","1.5440","2.7","0.3238","0.4999","0.0633","0.4367","0.2102","0.0004","0.2628","0.0050","0.0124","0.2552","0.0077","0.0062","0.0281","0.0370","0.0040","0.0313","0.0973","0.0535","0.0120","0.0031","0.0029","0.0048","0.0016","0.0066","0.0055","0.0036","0.0760","0.0018","0.0036","0.0026","0.0109","0.0013","0.0118","0.0044","0.0921","0.1887","0.4423","0.0102","0.0189","0.0019","0.0528","0.0076","0.3993","0.3639","0.4465","0.3818","0.3117","0.1962","0.0098","0.0596","0.0048","0.2803","0.1053","0.60900","0.06700","0.1549","0.3720","0.2103","0.0028","0.0013","0.0505","0.0596","0.0906","0.0214","0.0387","0.0426","0.1048","0.1517","0.2197","0.0850","0.6683"
"207031165","5.0392","0.5309","0.5026","0.4801","0.6365","0.1128","0.2870","0.1746","0.0911","0.1750","0.1587","0.6365","29","2000","417","381","1629","0.9","1.1260","2.6","0.4440","0.3494","0.0623","0.5884","0.1719","0.0015","0.2850","0.0035","0.0108","0.2061","0.0080","0.0062","0.0228","0.0463","0.0032","0.0540","0.0786","0.0381","0.0065","0.0011","0.0021","0.0033","0.0009","0.0032","0.0082","0.0024","0.0630","0.0020","0.0043","0.0026","0.0283","0.0012","0.0206","0.0026","0.1037","0.1555","0.3917","0.0224","0.0407","0.0041","0.0692","0.0085","0.3857","0.2914","0.6300","0.3207","0.2424","0.2228","0.0436","0.0872","0.0107","0.3823","0.1392","0.52100","0.13500","0.2457","0.5092","0.1889","0.0033","0.0035","0.0468","0.0505","0.1177","0.0196","0.0413","0.0362","0.0985","0.1244","0.1680","0.0772","0.6374"
"207031166","4.263","0.5072","0.4815","0.5245","0.5529","0.1424","0.1503","0.1381","0.1226","0.2291","0.2168","0.5529","40","2000","514","400","1605","0.8","1.3730","2.7","0.3642","0.5066","0.0479","0.4454","0.1652","0.0003","0.2666","0.0052","0.0085","0.1774","0.0103","0.0040","0.0221","0.1024","0.0046","0.0484","0.0618","0.0514","0.0092","0.0025","0.0027","0.0037","0.0011","0.0044","0.0089","0.0043","0.0547","0.0009","0.0024","0.0031","0.0259","0.0018","0.0257","0.0033","0.1056","0.1874","0.4639","0.0143","0.0377","0.0015","0.0733","0.0107","0.3266","0.3125","0.4923","0.4449","0.2671","0.1550","0.0033","0.0644","0.0030","0.2384","0.1536","0.55200","0.07900","0.1460","0.3273","0.1726","0.0016","0.0011","0.0635","0.0570","0.1136","0.0186","0.0391","0.0416","0.0919","0.1259","0.1732","0.1000","0.6965"
