SA4_CODE_2016,SA4_NAME_2016,,SA4_2011,Sw_amt,Alow_ben_amt,ETP_txbl_amt,Grs_int_amt,Aust_govt_pnsn_allw_amt,Unfranked_Div_amt,Frk_Div_amt,Dividends_franking_cr_amt,Net_rent_amt,Gross_rent_amt,Other_rent_ded_amt,Rent_int_ded_amt,Rent_cap_wks_amt,Net_farm_management_amt,Net_PP_BI_amt,Net_NPP_BI_amt,Total_PP_BI_amt,Total_NPP_BI_amt,Total_PP_BE_amt,Total_NPP_BE_amt,Net_CG_amt,Tot_CY_CG_amt,Net_PT_PP_dsn,Net_PT_NPP_dsn,Taxed_othr_pnsn_amt,Untaxed_othr_pnsn_amt,Other_foreign_inc_amt,Other_inc_amt,Tot_inc_amt,WRE_car_amt,WRE_trvl_amt,WRE_uniform_amt,WRE_self_amt,WRE_other_amt,Div_Ded_amt,Intrst_Ded_amt,Gift_amt,Non_emp_spr_amt,Cost_tax_affairs_amt,Other_Ded_amt,Tot_ded_amt,PP_loss_claimed,NPP_loss_claimed,Rep_frng_ben_amt,Med_Exp_TO_amt,Asbl_forgn_source_incm_amt,Spouse_adjusted_taxable_inc,Net_fincl_invstmt_lss_amt,Rptbl_Empr_spr_cont_amt,Cr_PAYG_ITI_amt,TFN_amts_wheld_gr_intst_amt,TFN_amts_wheld_divs_amt,Hrs_to_prepare_BPI_cnt,Taxable_Income,Help_debt,MCS_Emplr_Contr,MCS_Prsnl_Contr,MCS_Othr_Contr,MCS_Ttl_Acnt_Bal
117,Sydney - City and Inner South,,Sydney - City and Inner South,52043.04304,1026.898261,544.8721739,1189.238913,450.4806522,49.22847826,3556.93087,1524.183478,108.181087,4395.172609,1915.085652,2058.914348,312.9915217,0,-77.04565217,2845.653043,34.94065217,7233.982609,51.96195652,4184.227826,1442.811739,3393.438261,-11.23826087,3090.526304,72.55913043,165.6556522,119.418913,2960.111087,71101.5987,498.3623913,261.6228261,95.44826087,151.1871739,700.3084783,116.5017391,31.05695652,403.2380435,178.92,266.9643478,265.0878261,2968.698043,0,164.911087,1409.26413,18.09891304,785.2730435,25716.50978,61.1376087,592.6904348,1671.31587,13.725,0.533913043,0.049782609,68092.6937,2786.776522,4717.963696,2188.109348,705.6169565,99194.7663
118,Sydney - Eastern Suburbs,,Sydney - Eastern Suburbs,62394.02328,988.4973034,879.1001987,2284.532217,557.857224,336.5750781,8062.879932,3455.588135,496.2639796,5925.016179,2569.543571,2570.076355,289.1322736,0,7.736020437,4522.542719,42.82316208,11315.15952,32.65569117,6641.942379,3967.994323,9158.813511,-124.4828271,9393.077491,177.0045416,239.039455,496.3031507,4302.635538,102437.1689,770.7448198,318.973602,97.35481124,154.0970764,801.2290661,334.9105876,204.5651433,1023.835651,502.825149,413.8577917,279.2512064,4901.644905,2.06471757,77.46210616,1303.395685,56.9165484,887.4785694,53611.66279,138.8336645,967.5163213,4346.238149,15.8018734,3.899517457,0.311098496,97644.94635,2442.537042,5668.162362,4530.43145,759.7615668,177057.0988
119,Sydney - Inner South West,,Sydney - Inner South West,41710.22064,759.5837476,130.8213612,1149.20024,846.0085719,37.84741985,1390.352477,595.7488428,124.5480885,4261.216184,1778.146237,2112.831819,245.6900394,0,8.350248586,2058.359849,99.34767701,7339.862335,91.06737528,5266.637751,906.9269673,2273.251843,-5.099605692,1803.017144,54.02674439,186.5611178,25.42345277,759.2103549,52541.14692,644.3320761,125.7214127,143.2587005,104.87485,578.7714727,24.71678382,100.7474713,167.4256815,116.2245843,149.8268472,88.3176753,2244.217555,0.512943597,87.48877079,805.1664667,20.58871936,48.40373736,25914.83165,25.61546374,562.6651809,746.2333276,8.638779359,0.125150009,0.055888908,50236.53489,2404.186354,3870.34202,1618.760672,588.1580662,78738.2779
120,Sydney - Inner West,,Sydney - Inner West,52179.42935,1038.192907,525.5991926,1493.205017,569.9864475,76.2949827,2831.098904,1213.326701,520.3298731,5170.557093,2125.267013,2285.205882,239.7543253,0,-87.58737024,4095.343714,154.989331,11848.03691,242.5371972,7759.953864,1214.977797,2973.645329,-45.11678201,4331.771915,198.2583622,261.7329873,139.4994233,1296.500288,71852.84717,610.2995963,174.9368512,99.71395617,132.1522491,683.6937716,54.72693195,71.65138408,228.0965975,297.405421,186.8829296,224.9809689,2764.540657,0,157.3062284,1145.414072,20.72923875,196.4166667,41720.25634,25.45818916,991.8662053,2263.911765,9.895040369,0.544405998,0.094002307,68944.03922,2838.530277,5151.260092,3510.876586,721.8480392,121343.3371
121,Sydney - North Sydney and Hornsby,,Sydney - North Sydney and Hornsby,59294.40914,943.6986667,477.9634286,2808.806667,573.083619,231.9245714,8996.764381,3852.175048,122.208381,4959.988381,2171.837714,2360.226667,305.715619,0,-325.6127619,4896.222476,112.9171429,11117.88914,247.9293333,6227.974476,3163.450857,8279.682286,-36.65733333,9129.928952,152.0255238,519.9731429,517.6415238,3501.698857,98819.73638,570.0251429,160.5274286,58.18704762,118.9118095,590.3013333,227.6699048,188.2750476,800.2344762,671.2413333,355.5310476,346.8173333,4087.721905,31.45904762,238.1891429,1512.435429,47.36,912.8219048,65519.37924,60.74038095,1251.397905,4286.226286,26.71809524,3.312190476,0.156380952,94556.13524,2192.587429,5944.745714,5411.092571,956.4649524,214799.9156
122,Sydney - Northern Beaches,,Sydney - Northern Beaches,54124.07699,1375.554358,714.5848476,2202.065599,628.9066831,264.7838004,4074.912227,1746.184786,343.3954419,5041.293502,2140.973822,2281.774253,275.1499846,0,-19.42623961,2885.21312,94.50046196,12087.33261,105.9584232,9018.305205,2395.38959,5803.294426,-42.46566061,6563.638128,199.5549738,524.1010163,378.6559901,3488.680012,81847.81244,804.1912535,191.0384971,85.03449338,76.02679396,611.0699107,122.8487835,113.7018787,699.4354789,477.2623961,303.0104712,292.3563289,3775.976286,20.5842316,70.72559285,1133.392362,31.50046196,1083.451802,51969.57376,55.65445026,1083.085925,2706.331383,15.94148445,0.431475208,0.063751155,78068.02495,1539.510009,5323.986449,5696.955959,750.2297505,171205.4555
123,Sydney - Outer South West,,Sydney - Outer South West,45924.48609,566.2183868,118.3557591,593.3635083,867.3346249,26.29834449,1730.971117,741.7823177,-215.952448,1855.046143,850.7196196,1078.52131,141.7576611,0,20.14195139,1281.884114,163.4931314,5127.765763,143.3768933,3819.405424,473.7957027,989.8562874,24.02888341,1461.690736,130.3871081,146.9256781,19.87213808,768.0690384,54679.65903,842.8041564,192.9609017,189.6674886,100.9690032,719.8340965,77.18245861,17.21451215,181.8414935,101.8781261,160.1916168,81.3934484,2665.937302,0,70.53046847,986.4452272,15.78724903,65.66361395,28724.98027,20.75871786,566.9711166,446.2476224,5.910179641,0.09616062,0.054948926,51966.12962,1763.958084,4299.60479,940.6713632,425.3976752,81664.64706
124,Sydney - Outer West and Blue Mountains,,Sydney - Outer West and Blue Mountains,45920.82457,673.0179602,241.2068634,703.8925593,870.074086,12.08787684,751.9836434,322.2267479,-133.2152021,2140.384221,958.6148172,1167.311418,147.6731879,-15.16837716,-20.966966,1553.851507,60.25048108,5523.041052,35.39448364,3927.537524,228.8332264,622.1699808,34.81911482,1572.232521,202.4756254,433.8466966,52.10230917,1052.715523,54456.84028,822.3136626,193.4785119,159.1148172,76.81686979,703.8213598,28.16677357,38.23091725,277.3101347,105.2697242,130.3643361,175.6324567,2710.519564,0,35.91212316,968.0449006,13.29506094,137.1523412,31828.06222,16.66003849,662.0086594,614.7286722,7.283835792,0.084348942,0.060615779,51764.27806,1576.432008,4316.737011,1515.707505,815.6834509,91340.85407
125,Sydney - Parramatta,,Sydney - Parramatta,41876.08006,719.7176555,152.3226114,777.0033357,881.4376936,32.41315225,623.2706695,266.934477,-72.30879199,3366.508458,1425.003574,1808.455563,205.3581129,0,21.66380748,1820.94639,117.7167024,6892.000715,96.05313319,5048.661187,308.8634739,625.5696926,10.40814868,979.3647844,60.84060043,133.6878723,28.65761258,1006.951156,49628.28687,615.5091732,126.6883488,132.3223731,129.0764832,561.2499404,30.21396235,51.15892304,121.6283059,56.71956159,144.6507029,62.95472957,2032.172504,0,22.5968549,943.0514653,14.40576602,76.65094115,23827.55325,31.19490112,535.1205623,450.3817012,6.937336193,0.4872528,0.053847987,47621.31642,2445.838456,3950.600905,877.0111985,377.1689302,64712.79819
126,Sydney - Ryde,,Sydney - Ryde,50418.79672,742.0253479,342.3951292,1794.027833,614.9557654,225.9686879,3754.015408,1608.815109,-10.72117296,5078.053181,2191.756461,2551.715209,345.3026839,0,34.78031809,3846.709742,51.39612326,8666.660537,16.61580517,4735.111829,893.7942346,2055.157058,-0.545725646,3731.882207,78.27137177,224.4806163,188.4135189,1424.022366,69912.08748,615.4612326,111.4975149,80.28180915,152.6764414,580.6898608,122.110338,123.47167,298.4965209,206.1565606,165.8717694,129.1799205,2585.893638,0,112.9299205,1087.684394,17.62375746,254.8792247,44105.94781,57.74801193,1015.535785,2709.544235,13.59294235,0.666003976,0.068588469,67217.64911,2883.828529,5261.500497,3399.836978,611.6093439,141893.3091
127,Sydney - South West,,Sydney - South West,41249.7244,669.0674061,99.50113766,641.0244596,949.8919226,23.85324232,1175.232935,503.4445392,49.47724687,3053.523322,1248.46587,1572.663823,182.9163823,0,31.50654152,1975.505119,91.78327645,6143.224972,59.42775882,4168.541809,784.2377702,1666.054608,45.41865757,1491.722981,113.0472127,107.9220705,15.88452787,556.9795222,50483.46644,740.0719568,144.2212742,174.7201365,77.50284414,613.1060865,25.83020478,14.40557452,126.8984642,52.30688282,115.9803754,82.79579067,2167.83959,0,28.86575654,803.1919795,10.84158134,37.33959044,21343.44255,25.92718999,422.6487486,672.210182,8.333048919,0.085608646,0.05887372,48295.50512,2550.603242,3688.728953,1058.057452,385.7431741,63730.49005
128,Sydney - Sutherland,,Sydney - Sutherland,49835.57316,929.0047671,329.0858086,1558.555922,738.7389072,57.83241657,1716.990099,735.8085809,-217.2482582,4378.584158,2020.248258,2259.087642,316.4965163,0,29.24239091,2278.970297,65.17638431,6975.781078,35.9339934,4574.028603,2104.343601,5502.411808,-3.9779978,2515.444811,314.190319,275.7018702,48.16685002,1509.545288,64756.00623,896.8100477,208.1294463,134.1459479,99.51741841,704.4147415,73.77924459,98.17895123,216.1620829,291.6343968,217.8555189,286.129813,3226.757609,0,51.62522919,1011.252659,36.5713238,119.379538,41143.64833,30.41217455,1106.110378,1155.689036,12.69563623,0.269893656,0.042537587,61681.55226,1878.806747,5157.79538,3828.275028,933.0077008,141708.7334
317,Toowoomba,,Toowoomba,41240.74231,411.4423657,169.7404949,797.960169,966.6898008,71.04586602,2631.665057,1127.273386,-210.5147858,2751.640917,1371.757393,1359.363307,231.035003,17.62220881,-86.03500302,1734.409173,171.3777912,7200.027158,232.8992154,5435.43271,1027.750754,2649.421847,86.71333736,4696.787568,325.061557,326.4864212,79.22269161,1573.467109,56987.53048,555.1297526,253.8617984,152.091732,74.35787568,433.0814725,46.98310199,38.78153289,91.14182257,342.9378395,140.1213036,162.1406156,2290.628847,20.10440555,53.77308389,1349.898008,12.90283645,250.5340978,32820.7761,21.74351237,848.1647556,2214.470127,3.837054919,0.631261316,0.034399517,54637.81171,1912.708509,4326.275196,3087.18105,562.5129753,104022.5401
318,Townsville,,Townsville,47398.3345,374.8132554,400.6444444,684.7528265,938.380117,40.06432749,886.3345029,379.8070175,-729.9968811,2637.075634,1522.633918,1601.164133,243.2744639,157.7964912,-216.7446394,1111.77232,998.2643275,4111.495517,1231.630409,2997.751657,258.9208577,733.9559454,-99.95594542,3330.104873,122.1001949,489.8241715,202.8167641,2266.746589,57996.51774,557.3235867,155.7103314,171.8460039,64.22846004,566.0931774,44.65653021,38.58440546,138.7076023,269.5454191,146.9333333,135.7099415,2289.338791,39.84093567,64.40545809,1109.082261,11.86900585,584.3883041,31695.47797,22.45769981,878.965692,865.668616,3.826510721,0.183235867,0.011695906,55668.62573,1612.214815,4692.038596,2926.055361,1058.769981,111077.1197
217,Warrnambool and South West,,Warrnambool and South West,31717.52682,313.8741403,66.36038514,1195.110729,1175.927098,113.5089409,1717.550206,735.2379642,-3.57909216,1448.424347,732.9126547,637.6973865,81.39339752,-349.786795,515.0419532,1656.499312,2641.951857,5389.330124,2138.339065,3661.65956,1743.940853,5211.041953,2168.57359,3795.761348,94.51581843,270.284044,13.99174691,1113.581155,48053.92022,550.2262724,179.8562586,143.3596974,93.72145805,425.650619,54.26272352,16.47042641,178.7537827,650.0990371,131.2070151,102.0983494,2525.70564,98.70632737,17.69257221,1284.62586,21.51513067,88.00894085,27208.63686,1.021320495,496.8321871,1054.722146,3.707702889,0.280605227,0.05914718,45444.01376,1385.823934,3149.059835,2571.034388,517.803989,101853.3941
604,West and North West,,West and North West,36484.10603,315.3153565,213.6215722,797.0283364,1503.360146,64.16636197,1029.221207,440.9031079,-58.26873857,1134.977148,542.9488117,585.4954296,64.80164534,112.3610603,21.59232176,1134.664534,1259.106033,5120.95521,1231.191042,3928.612431,700.6873857,3968.699269,813.2906764,1967.033821,219.7422303,480.0274223,27.10054845,2703.965265,48969.91865,485.321755,92.72577697,143.595064,52.13528336,429.559415,26.85009141,16.78976234,223.1654479,269.4012797,123.1946984,121.2047532,1983.943327,102.797075,10.20658135,975.2486289,6.680073126,461.7842779,27748.75137,4.57678245,695.3875686,773.2349177,3.791590494,0.10511883,0.010054845,46927.48812,986.488117,3877.57404,2223.738574,303.2687386,85804.59506
509,Western Australia - Wheat Belt,,Western Australia - Wheat Belt,35669.62321,192.422425,88.30312907,1311.389831,987.0573664,25.29921773,1491.605606,638.9478488,-419.8657106,2623.935463,1274.147327,1572.109518,197.5443286,-1490.908083,-104.1655802,1619.056714,875.8520209,7093.544329,882.0052151,5432.609518,1980.071708,4396.193611,8542.627771,5213.850065,113.7509778,159.6434159,37.13102999,1599.278357,57655.1193,382.5182529,68.83311604,113.708605,51.73859192,311.6173403,87.52803129,4.331160365,98.29595828,973.5606258,154.0032595,103.9256845,2350.060626,492.8604954,104.6199478,790.9393742,5.033898305,110.9256845,35638.29596,16.83181226,727.8761408,1965.702086,9.894393742,0.293350717,0.032594524,54824.2249,832.9674055,3941.205997,2856.158409,993.9713168,98327.00196
319,Wide Bay,,Wide Bay,34298.03064,394.3207262,198.2488654,896.0162632,1557.231846,67.62140696,969.3184569,415.5763994,-134.8343419,1537.150908,816.1395613,754.7061271,101.1395613,-46.2424357,-271.3547655,1702.757564,889.1773828,5616.170953,1066.604766,3831.184191,411.0518154,1117.379728,-292.6217852,2386.508321,132.2916036,464.3120272,59.62481089,1776.439486,44984.2969,521.2908472,220.6198941,142.1017398,48.1172466,421.2152042,49.846823,58.83131619,121.7261725,264.9742814,118.0816944,112.0677005,2078.87292,121.0030257,113.0230711,905.8524962,9.943645991,181.1482602,27271.2761,16.7167171,769.4867625,700.8407716,2.541981846,0.25075643,0.020423601,42713.15734,807.2424357,3558.821104,2396.560136,409.3373676,94344.79047
