src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH,Distance
1104233,1104232,0.003060764305368,0.2996053027419389
1104301,1103227,0.0007662857101130001,1.153596211903891
1104301,1103511,0.008171545463107,0.297772281101158
1104301,1103515,0.006017437669040999,0.7347596271246337
1104301,1104310,0.001537598602161,0.9252746828864258
1104301,1104317,0.006312737739636999,0.8534950399793891
1104301,1104318,0.005558974881207,0.49444119865478703
1104301,1104323,0.003683258923422,0.4878655477635248
1104301,1104326,0.005204136556333,0.6485875413465084
1104302,1104303,0.005461253009475999,0.5231641867356253
1104302,1104305,0.0038458442538890003,0.34943066790655736
1104302,1104313,0.004536910205875999,0.4619657833734352
1104302,1104315,0.002026466070789,0.5631876185999107
1104302,1104319,0.0014168553906050002,0.6517620929638767
1104302,1104320,0.001753957282756,1.2484279592578016
1104303,1104302,0.005461253009475999,0.5231641867356253
1104303,1104304,0.005855441444579001,0.35499771186199314
1104303,1104305,0.0015082626049229995,0.6536138695102608
1104303,1104315,0.0017244170316589999,0.4266876978609007
1104303,1104316,0.003707911210513,0.5042624179282222
1104303,1104317,0.001972719592006,0.6968577586925389
1104303,1104318,0.003503168472897,0.4020713973744269
1104304,1104303,0.005855441444579001,0.35499771186199314
1104304,1104305,0.003962186536343,0.5196788060801402
1104304,1104318,0.0023043163714219998,0.42208744458207925
1104304,1104323,0.000710098268459,0.5289560787627291
1104304,1104330,0.003785089373637,0.4051072672246361
1104305,1104302,0.0038458442538890003,0.34943066790655736
1104305,1104303,0.0015082626049229995,0.6536138695102609
1104305,1104304,0.003962186536343,0.5196788060801403
1104305,1104307,0.0020191717283839995,0.40981654443304866
1104305,1104319,0.0024698876757070004,0.5748526210995194
1104305,1104322,0.004271865701193,0.3984363668303702
1104305,1104330,0.001802026087636,0.5341790074574607
1104307,1104305,0.0020191717283839995,0.40981654443304866
1104307,1104319,0.00070467128956,0.5799112265398
1104307,1104321,0.005938072021890999,0.5927271176399185
1104307,1104322,0.004645300412101,0.26267623063744333
1104307,1104325,0.001034085809224,0.743196777209095
1104308,1103610,0.004179273334932,0.47360582706269183
1104308,1103611,0.003065301668076,0.41973927193513105
1104308,1104309,0.000883065214463,0.4736491906636895
1104308,1104311,0.0032318003166509996,0.4847547458954806
1104308,1104324,0.002376555272634,0.4698540868559539
1104308,1104328,0.002614115023775,0.38548869116775875
1104309,1103502,0.0036260020645259997,0.4340404536306989
1104309,1103512,0.002411070010481,0.4375030003185034
1104309,1103611,0.0034501934486979996,0.5186758550272654
1104309,1104308,0.000883065214463,0.4736491906636895
1104309,1104310,0.0020128417216250002,0.5834706671284586
1104309,1104311,0.005472243605144001,0.26490832628729305
1104310,1103512,0.0015267075466010001,0.46121528973931813
1104310,1103514,0.000534332519182,0.5255187178996501
1104310,1103515,0.0041346777940679995,0.5335809570690652
1104310,1104301,0.001537598602161,0.9252746828864258
1104310,1104309,0.0020128417216250002,0.5834706671284586
1104310,1104311,0.001741223373152,0.5280628483204921
1104310,1104326,0.00287293179038,0.3737858465636575
1104311,1104308,0.0032318003166509996,0.4847547458954806
1104311,1104309,0.005472243605144001,0.26490832628729305
1104311,1104310,0.001741223373152,0.5280628483204921
1104311,1104324,0.0028578835503099997,0.3935794489049401
1104311,1104326,0.004610264467535,0.42073998510767574
1104313,1103214,0.004605019886487,0.515850105752964
1104313,1104302,0.004536910205875999,0.4619657833734352
1104313,1104315,0.005528856816141,0.33652304173813674
1104315,1103214,0.0026330765189480003,0.6140744047119931
1104315,1104302,0.002026466070789,0.5631876185999107
1104315,1104303,0.0017244170316589999,0.4266876978609007
1104315,1104313,0.005528856816141,0.33652304173813674
1104315,1104316,0.00439712258539,0.29297276660020616
1104316,1103214,0.002109538609415,0.7200988534013661
1104316,1103235,0.001272134415642,0.4138133257319567
1104316,1104303,0.003707911210513,0.5042624179282222
1104316,1104315,0.00439712258539,0.29297276660020616
1104316,1104317,0.0025870959663520003,0.44098420939520566
1104317,1103227,0.004577638279574,0.4532584053866935
1104317,1103235,0.002784451752049,0.40254660106606494
1104317,1104301,0.006312737739636999,0.8534950399793891
1104317,1104303,0.001972719592006,0.6968577586925389
1104317,1104316,0.0025870959663520003,0.44098420939520566
1104317,1104318,0.0034245629935459997,0.6164027155385142
1104318,1104301,0.005558974881207,0.49444119865478703
1104318,1104303,0.003503168472897,0.4020713973744269
1104318,1104304,0.0023043163714219998,0.4220874445820793
1104318,1104317,0.0034245629935459997,0.6164027155385142
1104318,1104323,0.004169783681706,0.5147228000618087
1104319,1104302,0.0014168553906050002,0.6517620929638767
1104319,1104305,0.0024698876757070004,0.5748526210995195
1104319,1104307,0.00070467128956,0.5799112265398
1104319,1104320,0.017040925255408998,0.6167260079742269
1104319,1104321,0.002884382978078,0.8483968351768538
1104320,1103607,0.010007105510017,1.438848126982856
1104320,1103609,0.008594615285993,1.37302970708617
1104320,1104302,0.001753957282756,1.2484279592578016
1104320,1104319,0.017040925255408998,0.6167260079742269
1104320,1104321,0.005744660142538,0.9793158861866434
1104321,1103609,0.015569997872866,0.866440634548248
1104321,1104307,0.005938072021890999,0.5927271176399185
1104321,1104319,0.002884382978078,0.8483968351768538
1104321,1104320,0.005744660142538,0.9793158861866434
1104321,1104325,0.007372194859636998,0.6965631376104939
1104322,1104305,0.004271865701193,0.3984363668303702
1104322,1104307,0.004645300412101,0.26267623063744333
1104322,1104325,0.002052153805454,0.6911872785796394
1104322,1104327,0.000834576291973,0.48264857121405486
1104322,1104330,0.005806115253147,0.31129125833432025
1104323,1104301,0.003683258923422,0.4878655477635248
1104323,1104304,0.000710098268459,0.5289560787627291
1104323,1104318,0.004169783681706,0.5147228000618087
1104323,1104326,0.0029625006871820004,0.5618912388061584
1104323,1104329,0.006728603101491,0.3028118815148254
1104323,1104330,0.002678539101017,0.5444296021059449
1104324,1104308,0.002376555272634,0.4698540868559539
1104324,1104311,0.0028578835503099997,0.3935794489049401
1104324,1104326,0.002205831120192,0.5849318417957164
1104324,1104328,0.006569175443323001,0.3070377588311186
1104324,1104329,0.005248347899435001,0.2924015447076693
1104325,1103609,0.0053057153300379994,1.303203677284894
1104325,1103610,0.0028887985785940005,0.7672686009438778
1104325,1104307,0.001034085809224,0.743196777209095
1104325,1104321,0.007372194859636998,0.6965631376104939
1104325,1104322,0.002052153805454,0.6911872785796394
1104325,1104327,0.0063077528669129995,0.3661578631814357
1104325,1104328,0.0037255213464899998,0.5079001408695002
1104326,1104301,0.005204136556333,0.6485875413465084
1104326,1104310,0.00287293179038,0.3737858465636575
1104326,1104311,0.004610264467535,0.42073998510767574
1104326,1104323,0.0029625006871820004,0.5618912388061584
1104326,1104324,0.002205831120192,0.5849318417957164
1104326,1104329,0.0024100797225650003,0.572143342290058
1104327,1104322,0.000834576291973,0.48264857121405486
1104327,1104325,0.0063077528669129995,0.3661578631814357
1104327,1104328,0.004913537789768,0.3171719427465874
1104327,1104330,0.003924817001035,0.4694557997897794
1104328,1103610,0.0006792324591849999,0.68700019329599
1104328,1104308,0.002614115023775,0.3854886911677588
1104328,1104324,0.006569175443323001,0.3070377588311186
1104328,1104325,0.0037255213464899998,0.5079001408695002
1104328,1104327,0.004913537789768,0.3171719427465874
1104328,1104329,0.000509678304332,0.5156618894579029
1104328,1104330,5.5606626192e-05,0.6783221074357612
1104329,1104323,0.006728603101491,0.3028118815148254
1104329,1104324,0.005248347899435001,0.2924015447076693
1104329,1104326,0.0024100797225650003,0.572143342290058
1104329,1104328,0.000509678304332,0.5156618894579029
1104329,1104330,0.002870258799371,0.45467059176879726
1104330,1104304,0.003785089373637,0.4051072672246361
1104330,1104305,0.001802026087636,0.5341790074574607
1104330,1104322,0.005806115253147,0.31129125833432025
1104330,1104323,0.002678539101017,0.5444296021059449
1104330,1104327,0.003924817001035,0.4694557997897794
1104330,1104328,5.5606626192e-05,0.6783221074357612
1104330,1104329,0.002870258799371,0.45467059176879726
1104401,1104403,0.001935101845531,0.49074354300419015
1104401,1104404,0.00470404793453,0.42296766788328555
1104401,1104427,0.000713093518125,0.5124475595875213
1104401,1104428,0.0034519617773180002,0.3936761079995229
1104402,1104404,0.00011263085037100001,0.6574869586212203
1104402,1104405,0.004467039356664,0.3820050779899558
1104402,1104408,0.0011280157794500002,0.5249903325510088
1104402,1104409,0.0035486845375079998,0.35129197276183977
1104402,1104441,0.0011855381701879998,0.40718390955619177
1104402,1104446,0.00509106648639,0.40595809515757814
1104402,1104448,0.006875187798392,0.39888500823131723
1104403,1104401,0.001935101845531,0.49074354300419015
1104403,1104404,0.000742211722001,0.614196382817717
1104403,1104405,0.0019715402836,0.40684019945207284
1104403,1104415,0.004931401388132999,0.2980350566168376
1104403,1104416,0.00036801472917800016,0.7136101677391896
1104403,1104441,0.0019066640730439999,0.4192657270078449
1104404,1104401,0.00470404793453,0.42296766788328555
1104404,1104402,0.00011263085037100001,0.6574869586212203
1104404,1104403,0.000742211722001,0.614196382817717
1104404,1104405,0.007794921981234,0.3098687265079265
1104404,1104408,0.001974729509288,0.5087026835763373
1104404,1104423,0.001776280288609,0.5742668288737117
1104404,1104424,0.005245847155512,0.37222162892412214
1104404,1104428,0.004320974794891,0.41735105827030816
1104405,1104402,0.004467039356664,0.3820050779899558
1104405,1104403,0.0019715402836,0.40684019945207284
1104405,1104404,0.007794921981234,0.3098687265079265
1104406,1104122,0.004242099001849,0.5032348461495088
1104406,1104407,0.006286739659723001,0.30263473861904866
1104406,1104422,0.0003750206662809999,0.46981418790893503
1104406,1104436,0.002796058989348,0.48377738402129405
1104407,1104122,0.006284785996783001,0.5518356213194918
1104407,1104406,0.006286739659723001,0.30263473861904866
1104407,1104408,0.002650244485397,0.4138326518374073
1104407,1104422,0.0035734616180509997,0.3777579962859534
1104407,1104424,0.001294751258871,0.47040867056364494
1104408,1104122,0.0030154120044770002,0.8575562268135091
1104408,1104402,0.0011280157794500002,0.5249903325510088
1104408,1104404,0.001974729509288,0.5087026835763372
1104408,1104407,0.002650244485397,0.4138326518374073
1104408,1104409,0.00535230895108,0.25282205604911884
1104408,1104424,0.0014455840632079998,0.3548929168407117
1104409,1104122,0.000875265910909,0.9004714067598866
1104409,1104402,0.0035486845375079998,0.35129197276183977
1104409,1104408,0.00535230895108,0.25282205604911884
1104409,1104446,0.004246788740522001,0.4379684171131248
1104411,1104412,0.004927571834682,0.43468625489259205
1104411,1104421,0.002508920947304,0.3833207526472618
1104412,1104411,0.004927571834682,0.43468625489259205
1104412,1104421,0.0050828631557360004,0.5107299823506564
1104412,1104438,0.0041917526209209995,0.9864935883270887
1104414,1104422,0.006351720693175,0.3054094528645657
1104414,1104423,0.0028745526691940004,0.46714052561606856
1104414,1104435,0.000430960014286,0.6697132420512422
1104414,1104436,0.006263435912800001,0.28305461293854983
1104414,1104437,0.0030517024847579997,0.46140712439434417
1104415,1104403,0.004931401388132999,0.2980350566168376
1104415,1104416,0.002978347861275,0.48500700186927986
1104415,1104433,0.0004888176778690001,0.5630031935336252
1104415,1104434,0.0054660998875299995,0.41679152488328486
1104416,1104403,0.00036801472917800016,0.7136101677391896
1104416,1104415,0.002978347861275,0.48500700186927986
1104416,1104417,0.007372817154742,0.3666620717882293
1104416,1104420,0.0020033172895849998,0.581153371233358
1104416,1104434,0.0049656793464,0.34998267490944746
1104416,1104441,0.00301885771132,0.5460164352399168
1104416,1104442,0.001178077479983,0.41635565332034363
1104417,1104416,0.007372817154742,0.3666620717882293
1104417,1104420,0.0023413532530700003,0.46018263022931244
1104417,1104430,0.001832453803691,0.5183983054412905
1104417,1104442,0.0028730369358729996,0.4603587652573183
1104417,1104443,0.003552912909085,0.3905878103335527
1104417,1104444,0.00045812044708,0.6339951422938295
1104417,1104445,0.003100338607662,0.3845596624477114
1104419,1104444,0.0047733082081509995,0.37882773890988947
1104419,1104447,0.0028783855723470003,0.6267920830738987
1104419,1104450,0.004008986112110999,0.27887680976891555
1104419,1104451,0.0023418952666180003,0.44747450128776584
1104419,1104452,0.0030516914058459996,0.4615531792178862
1104420,1104416,0.0020033172895849998,0.581153371233358
1104420,1104417,0.0023413532530700003,0.46018263022931244
1104420,1104430,0.0056214986478279995,0.37785597003436144
1104420,1104431,0.0031137362975329997,0.3305637521506791
1104420,1104434,0.000178058369743,0.6031248847371717
1104421,1104411,0.002508920947304,0.3833207526472618
1104421,1104412,0.0050828631557360004,0.5107299823506564
1104421,1104425,0.0029075130118299997,0.42448839907376085
1104422,1104406,0.0003750206662809999,0.46981418790893503
1104422,1104407,0.0035734616180509997,0.3777579962859534
1104422,1104414,0.006351720693175,0.30540945286456567
1104422,1104423,0.002491543118146,0.503363032762793
1104422,1104424,0.005715377416114999,0.28506877497712424
1104423,1104404,0.001776280288609,0.5742668288737117
1104423,1104414,0.0028745526691940004,0.46714052561606856
1104423,1104422,0.002491543118146,0.503363032762793
1104423,1104424,0.0015076713321600002,0.4855527939228392
1104423,1104426,0.0024648042542020003,0.45021149199229854
1104423,1104428,0.0030689293014509998,0.38698327916416264
1104423,1104437,0.004256539367525,0.38986886556093553
1104424,1104404,0.005245847155512,0.37222162892412214
1104424,1104407,0.001294751258871,0.47040867056364494
1104424,1104408,0.0014455840632079998,0.3548929168407117
1104424,1104422,0.005715377416114999,0.28506877497712424
1104424,1104423,0.0015076713321600002,0.4855527939228392
1104425,1104421,0.0029075130118299997,0.42448839907376085
1104425,1104426,0.005735963667093001,0.3120801549105529
1104425,1104427,0.0016874857628010002,0.34536510786245583
1104425,1104438,0.0038342554956070003,0.6603420618614827
1104425,1104439,0.0019769206842600003,0.4579589126080413
1104426,1104423,0.0024648042542020003,0.45021149199229854
1104426,1104425,0.005735963667093001,0.3120801549105529
1104426,1104427,0.004482897019744,0.3720676566422956
1104426,1104428,0.000136730858067,0.48732421651914687
1104426,1104437,0.00120816835134,0.47437937834430816
1104426,1104439,0.00510144266614,0.363125954763325
1104427,1104401,0.000713093518125,0.5124475595875213
1104427,1104425,0.0016874857628010002,0.34536510786245583
1104427,1104426,0.004482897019744,0.3720676566422956
1104427,1104428,0.003518565984498,0.29035345622995595
1104428,1104401,0.0034519617773180002,0.3936761079995229
1104428,1104404,0.004320974794891,0.4173510582703081
1104428,1104423,0.0030689293014509998,0.38698327916416264
1104428,1104426,0.000136730858067,0.48732421651914687
1104428,1104427,0.003518565984498,0.29035345622995595
1104429,1104430,0.003354020963421,0.48952256646142595
1104429,1104443,0.002133460302658,0.45257919977502215
1104429,1104444,0.002885557857061,0.6360088692065865
1104429,1104454,0.002216669214202,0.7487143481593523
1104429,1104455,0.00527269442029,0.4409922238593128
1104430,1104417,0.001832453803691,0.5183983054412905
1104430,1104420,0.0056214986478279995,0.3778559700343615
1104430,1104429,0.003354020963421,0.48952256646142595
1104430,1104443,0.0016218418712790005,0.3357391293055755
1104431,1104420,0.0031137362975329997,0.3305637521506791
1104431,1104432,0.0028917004441919997,0.33920109857577807
1104431,1104434,0.003462439550586,0.42799722823197883
1104432,1104431,0.0028917004441919997,0.33920109857577807
1104432,1104433,0.0026486723715479998,0.4017227462889712
1104432,1104434,0.000793668005739,0.5508257761254821
1104432,1105317,0.0029979338683070005,0.5467516058583572
1104433,1104415,0.0004888176778690001,0.5630031935336252
1104433,1104432,0.0026486723715479998,0.4017227462889712
1104433,1104434,0.0037319415209379997,0.33652442944933203
1104433,1105317,1.8878964452999998e-05,0.8532474516726334
1104434,1104415,0.0054660998875299995,0.41679152488328486
1104434,1104416,0.0049656793464,0.34998267490944746
1104434,1104420,0.000178058369743,0.6031248847371717
1104434,1104431,0.003462439550586,0.42799722823197883
1104434,1104432,0.000793668005739,0.5508257761254821
1104434,1104433,0.0037319415209379997,0.33652442944933203
1104435,1104120,0.000782195386314,0.9916083017087979
1104435,1104121,0.008215089753232,1.0591956240590683
1104435,1104122,0.008382645226191001,1.438185381380815
1104435,1104414,0.000430960014286,0.6697132420512422
1104435,1104436,0.010926805723666,0.5186507436996917
1104435,1104437,0.004831110208592999,0.7211032881964616
1104435,1104457,0.004135418575588,0.7401610275262184
1104435,1104458,0.004033628402267,0.6729240789000202
1104435,1104459,0.000975144278739,0.9668712110995246
1104436,1104122,0.00105699305324,0.9775135967029573
1104436,1104406,0.002796058989348,0.48377738402129405
1104436,1104414,0.006263435912800001,0.28305461293854983
1104436,1104435,0.010926805723666,0.5186507436996917
1104437,1104414,0.0030517024847579997,0.46140712439434417
1104437,1104423,0.004256539367525,0.38986886556093553
1104437,1104426,0.00120816835134,0.47437937834430816
1104437,1104435,0.004831110208592999,0.7211032881964616
1104437,1104439,0.0007980425496880003,0.5463533910479428
1104437,1104459,0.0021472867589899997,0.5544820053917985
1104438,1104412,0.0041917526209209995,0.9864935883270887
1104438,1104425,0.0038342554956070003,0.6603420618614827
1104438,1104439,0.004659542520442,0.5250560948695557
1104438,1104456,0.0058404905542369994,0.7452090266644905
1104438,1104459,0.002218549449446,0.6215601371489251
1104439,1104425,0.0019769206842600003,0.4579589126080413
1104439,1104426,0.00510144266614,0.363125954763325
1104439,1104437,0.0007980425496880003,0.5463533910479428
1104439,1104438,0.004659542520442,0.5250560948695558
1104439,1104459,0.007147120466766998,0.2742486016627624
1104441,1104402,0.0011855381701879998,0.40718390955619177
1104441,1104403,0.0019066640730439999,0.41926572700784503
1104441,1104416,0.00301885771132,0.5460164352399168
1104441,1104442,0.0034629444962510003,0.4085169833947148
1104441,1104448,0.005176200269625999,0.3075060566830723
1104442,1104416,0.001178077479983,0.41635565332034363
1104442,1104417,0.0028730369358729996,0.4603587652573183
1104442,1104441,0.0034629444962510003,0.4085169833947148
1104442,1104445,0.003073523873003,0.3899777792041456
1104442,1104448,0.0029798418630870003,0.3529706288727021
1104443,1104417,0.003552912909085,0.3905878103335527
1104443,1104429,0.002133460302658,0.45257919977502215
1104443,1104430,0.0016218418712790005,0.3357391293055755
1104443,1104444,0.004890117584614001,0.4272272956707406
1104444,1104417,0.00045812044708,0.6339951422938295
1104444,1104419,0.0047733082081509995,0.37882773890988947
1104444,1104429,0.002885557857061,0.6360088692065865
1104444,1104443,0.004890117584614001,0.4272272956707406
1104444,1104445,0.01026387684469,0.3666340895699763
1104444,1104447,0.006813905243818001,0.5670275770342866
1104444,1104448,0.0017358548753370001,0.9966925333137464
1104444,1104452,0.00245925535035,0.6432653732271001
1104444,1104455,0.0026565057662460002,0.727455959228586
1104445,1104417,0.003100338607662,0.3845596624477114
1104445,1104442,0.003073523873003,0.3899777792041456
1104445,1104444,0.01026387684469,0.3666340895699763
1104445,1104448,0.000112304092124,0.6681000113714479
1104446,1104122,0.006873426125606001,1.1122028837350693
1104446,1104402,0.00509106648639,0.40595809515757814
1104446,1104409,0.004246788740522001,0.4379684171131248
1104446,1104448,0.001344237699221,0.45250160085336877
1104446,1104449,0.0028735096525469997,0.5568936651323559
1104447,1104419,0.0028783855723470003,0.6267920830738987
1104447,1104444,0.006813905243818001,0.5670275770342866
1104447,1104448,0.0028382517657750002,0.5974858731830742
1104447,1104449,0.006513681797291,0.26725369317575576
1104447,1104450,0.0005046905693580001,0.6021624207163765
1104448,1104402,0.006875187798392,0.39888500823131723
1104448,1104441,0.005176200269625999,0.3075060566830723
1104448,1104442,0.0029798418630870003,0.3529706288727021
1104448,1104444,0.0017358548753370001,0.9966925333137464
1104448,1104445,0.000112304092124,0.6681000113714479
1104448,1104446,0.001344237699221,0.45250160085336877
1104448,1104447,0.0028382517657750002,0.5974858731830742
1104448,1104449,5.281266363000002e-05,0.5866796698937597
1104449,1104122,0.006892087397205,1.5570920481991417
1104449,1104446,0.0028735096525469997,0.5568936651323559
1104449,1104447,0.006513681797291,0.26725369317575576
1104449,1104448,5.281266363000002e-05,0.5866796698937597
1104449,1104450,0.0008563221602429999,0.7188614895280959
1104450,1104122,0.0006845379076640001,2.2087260835366713
1104450,1104419,0.004008986112110999,0.27887680976891555
1104450,1104447,0.0005046905693580001,0.6021624207163765
1104450,1104449,0.0008563221602429999,0.7188614895280959
1104450,1104451,0.003568635945872,0.5337718456008557
1104450,1104712,0.007136146748683001,1.0702944302502173
1104451,1104419,0.0023418952666180003,0.44747450128776584
1104451,1104450,0.003568635945872,0.5337718456008557
1104451,1104452,0.0027233714174659997,0.2653106364202296
1104451,1104453,0.0021509785941220003,0.44341583636116044
1104451,1104712,0.004217879643515,1.468579927555971
1104451,1104724,0.001673692534734,1.0322414133080011
1104451,1104726,0.00034323538318700004,0.787851665469768
1104452,1104419,0.0030516914058459996,0.4615531792178862
1104452,1104444,0.00245925535035,0.6432653732271
1104452,1104451,0.0027233714174659997,0.2653106364202296
1104452,1104453,0.002565571374303,0.3591268646887694
1104452,1104455,0.004212065982686,0.3486993301191201
1104453,1104451,0.0021509785941220003,0.44341583636116044
1104453,1104452,0.002565571374303,0.35912686468876936
1104453,1104454,0.002358049877242,0.4741194601382044
1104453,1104455,0.002472096645019,0.4356325573709116
1104453,1104726,0.005067985335225999,0.4314793897423578
1104454,1104429,0.002216669214202,0.7487143481593523
1104454,1104453,0.002358049877242,0.4741194601382044
1104454,1104455,0.005501459636106,0.43125329205950336
1104454,1104726,0.0037230833450450002,0.6267891351575744
1104454,1104728,0.002599008851951,0.6152783461342263
1104455,1104429,0.00527269442029,0.4409922238593128
1104455,1104444,0.0026565057662460002,0.727455959228586
1104455,1104452,0.004212065982686,0.34869933011912
1104455,1104453,0.002472096645019,0.4356325573709116
1104455,1104454,0.005501459636106,0.43125329205950336
1104456,1104120,0.007761442462926998,0.8212132498830179
1104456,1104438,0.0058404905542369994,0.7452090266644905
1104456,1104457,0.005834943333334001,0.5228911477065133
1104456,1104459,0.004524483584002,0.5859999180433946
1104457,1104120,0.000602582235691,0.7138271202826393
1104457,1104435,0.004135418575588,0.7401610275262184
1104457,1104456,0.005834943333334001,0.5228911477065133
1104457,1104458,0.003499143391423,0.4585695278213989
1104457,1104459,0.002931739154393,0.3900403414428366
1104458,1104120,0.009473097261991,0.34043355443230094
1104458,1104435,0.004033628402267,0.6729240789000202
1104458,1104457,0.003499143391423,0.4585695278213989
1104459,1104435,0.000975144278739,0.9668712110995246
1104459,1104437,0.0021472867589899997,0.5544820053917985
1104459,1104438,0.002218549449446,0.6215601371489251
1104459,1104439,0.007147120466766998,0.2742486016627624
1104459,1104456,0.004524483584002,0.5859999180433946
1104459,1104457,0.002931739154393,0.3900403414428366
1104501,1104502,0.0058397198985899994,0.21877726542568776
1104501,1104503,0.001063010869479,0.5491073602636427
1104501,1104512,0.0028012769544059997,0.37473000764138165
1104501,1104517,0.004497328731687,0.2513849947076401
1104501,1104523,0.0033865020693619997,0.42484205339104825
1104502,1104501,0.0058397198985899994,0.21877726542568776
1104502,1104503,0.0026889749248649995,0.43109318731562707
1104502,1104519,0.006193143456306999,1.251246945659729
1104502,1104523,0.001795727189154,0.5388094926606618
1104503,1104501,0.001063010869479,0.5491073602636427
1104503,1104502,0.0026889749248649995,0.43109318731562707
1104503,1104504,0.001553366394946,0.6811881033176502
1104503,1104515,0.001416076757505,0.3914333671258807
1104503,1104516,0.002974963327266,0.3657329874285946
1104503,1104519,0.0040676785711640006,1.5614258786778452
1104504,1104503,0.001553366394946,0.6811881033176502
1104504,1104514,0.003201945343163,0.534570906937685
1104504,1104515,0.00784983569115,0.30077122360067593
1104504,1104519,0.008854209769694001,2.2229351507590525
1104504,1104521,0.0019493601293399999,0.6854281282321191
1104504,1105625,0.014021854597511998,2.2676779559657856
1104505,1104509,0.002116918180218,0.6487495842478658
1104505,1104510,0.0022486283679510003,0.7638727892153108
1104505,1104511,0.005631618418231,0.5212124248259135
1104505,1104524,0.006692025449137,0.5558854620699616
1104506,1104507,0.0074458375899250015,0.3793199729411668
1104506,1104508,0.002223629768314,0.6949768860616776
1104506,1104519,0.0019125002809920002,2.517076841607537
1104506,1104524,0.0056608708327940006,0.5655768681962466
1104506,1104612,0.007230352227606998,0.7721691911728863
1104507,1104506,0.0074458375899250015,0.3793199729411668
1104507,1104508,0.008101731639638999,0.35098112333052683
1104507,1104524,0.003306632012975,0.49622603898913126
1104508,1104506,0.002223629768314,0.6949768860616777
1104508,1104507,0.008101731639638999,0.35098112333052683
1104508,1104509,0.008145303512008,0.29176975103052843
1104508,1104510,0.0017472372996989998,0.43270175158284335
1104508,1104519,0.00575042790271,1.8678873608402837
1104508,1104524,0.0020213390888839996,0.7889149521782303
1104509,1104505,0.002116918180218,0.6487495842478658
1104509,1104508,0.008145303512008,0.29176975103052843
1104509,1104510,0.006491389706095,0.23764931794567756
1104510,1104505,0.0022486283679510003,0.7638727892153108
1104510,1104508,0.0017472372996989998,0.43270175158284335
1104510,1104509,0.006491389706095,0.23764931794567756
1104510,1104511,0.007850039622419,0.6801921427623842
1104510,1104519,0.003597620759075,1.71981594078632
1104510,1104522,0.001833607135621,0.4716306879746944
1104511,1104505,0.005631618418231,0.5212124248259135
1104511,1104510,0.007850039622419,0.6801921427623842
1104511,1104513,0.00641686327975,0.7592200610924342
1104511,1104518,0.005736657273060999,0.5848516306566106
1104511,1104522,0.0010006376778080002,0.8797473313864824
1104511,1104812,0.006382686056853001,1.0198903014275766
1104512,1104501,0.0028012769544059997,0.37473000764138165
1104512,1104513,0.0028748125442090004,0.5300036249739034
1104512,1104516,0.003813707342878,0.3184118232688662
1104512,1104517,0.000691920025312,0.42848348595276664
1104512,1104518,0.004523214341938,0.6117938315991674
1104513,1104511,0.00641686327975,0.7592200610924342
1104513,1104512,0.0028748125442090004,0.5300036249739034
1104513,1104514,0.0043480701720939995,0.6066586093414555
1104513,1104516,0.00021820361007299997,0.692679794418906
1104513,1104518,0.008945605942577,0.6457568019202335
1104513,1104521,0.0037990961238559997,0.9220052004919419
1104513,1105625,0.008996806149693,2.410709095717891
1104514,1104504,0.003201945343163,0.534570906937685
1104514,1104513,0.0043480701720939995,0.6066586093414555
1104514,1104515,0.0009264277238189999,0.46839270271243505
1104514,1104516,0.004204702116895999,0.36990591481320834
1104514,1104521,0.003637030469598,0.473189378636699
1104515,1104503,0.001416076757505,0.3914333671258807
1104515,1104504,0.00784983569115,0.30077122360067593
1104515,1104514,0.0009264277238189999,0.46839270271243505
1104515,1104516,0.006242399272178999,0.28129429004835665
1104516,1104503,0.002974963327266,0.3657329874285946
1104516,1104512,0.003813707342878,0.31841182326886625
1104516,1104513,0.00021820361007299997,0.692679794418906
1104516,1104514,0.004204702116895999,0.36990591481320834
1104516,1104515,0.006242399272178999,0.28129429004835665
1104517,1104501,0.004497328731687,0.2513849947076401
1104517,1104512,0.000691920025312,0.42848348595276664
1104517,1104518,0.007089016644295,0.2518579289046622
1104517,1104523,0.0006972018421369999,0.37485746498106337
1104518,1104511,0.005736657273060999,0.5848516306566106
1104518,1104512,0.004523214341938,0.6117938315991674
1104518,1104513,0.008945605942577,0.6457568019202335
1104518,1104517,0.007089016644295,0.2518579289046622
1104518,1104522,0.003881404021154,0.516866644316677
1104518,1104523,0.001058372160256,0.4535572710406684
1104519,1104502,0.006193143456306999,1.251246945659729
1104519,1104503,0.0040676785711640006,1.5614258786778452
1104519,1104504,0.008854209769694001,2.2229351507590525
1104519,1104506,0.0019125002809920002,2.517076841607537
1104519,1104508,0.00575042790271,1.8678873608402837
1104519,1104510,0.003597620759075,1.71981594078632
1104519,1104522,0.0023382088627199996,1.305070565225634
1104519,1104523,0.006277197283118,1.1939253995672154
1104519,1104904,0.021211079945762,8.232479571969822
1104519,1105017,0.010547129952084,3.418122020113262
1104519,1105625,0.002120637738913,4.38921293126345
1104519,1121838,0.04418115390951901,3.483065480953836
1104519,1121840,0.006253888326819,2.3568742052499245
1104521,1104504,0.0019493601293399999,0.6854281282321191
1104521,1104513,0.0037990961238559997,0.9220052004919419
1104521,1104514,0.003637030469598,0.473189378636699
1104521,1105625,0.014108674628134,1.6939806391011192
