SA1_id,SA1_2PP
1116808,41.04298611
1116809,36.52994898
1116810,36.77074468
1116811,38.43068323
1116812,37.26143229
1116813,36.96142857
1116814,40.19362573
1116815,40.63413187
1116816,40.76807018
1116817,40.79082759
1116818,39.63962343
1116819,41.01622222
1116820,40.88886076
1116821,36.17804054
1116822,36.42601583
1116823,41.0157971
1116824,37.2848913
1116825,36.58311377
1116826,40.50815789
1116827,41.61138686
1116829,40.37406393
1116901,39.30681934
1116902,39.8955665
1116903,39.03922449
1116904,39.56051282
1116905,35.95443902
1116906,47.75775
1116907,38.44926984
1116908,39.25255605
1116909,40.07430556
1116910,40.80268456
1116911,37.25108871
1116912,37.4010687
1116913,37.21547794
1116914,37.70163793
1116915,37.55142857
1116916,40.37899497
1116917,42.84070922
1116918,40.73919308
1116919,37.09123134
1116920,37.56025253
1116921,37.45825397
1116922,38.68865269
1116923,37.55550218
1116924,38.03326733
1116925,38.89172662
1116926,39.46037175
1116927,40.19074074
1116928,42.22677885
1116929,38.94259136
1116930,39.18165746
1116931,39.59561644
1116932,39.34554217
1116933,40.08222222
1116934,37.99730337
1116935,37.42975524
1116936,37.73484663
1116937,35.75734513
1116938,37.29574661
1116939,37.97358209
1116940,38.67822967
1116941,38.52918269
1116942,37.05563981
1116943,37.26354467
1116944,38.91685393
1116945,37.3566443
1116946,41.01327485
1116947,39.13245902
1116948,41.27730245
1116949,35.52110276
1116950,36.27980952
1116951,35.64836066
1116952,38.5634127
1116953,36.81775862
1116954,36.34702422
1116955,39.42840467
1116956,38.8573913
1116957,37.24800781
1116958,37.60782258
1116959,40.46256604
1116960,38.64146667
1117001,38.07538961
1117003,38.96874126
1117004,38.9804329
1117005,38.21125
1117006,38.57962547
1117007,38.2986747
1117008,38.46428954
1117010,37.60640553
1117011,41.97
1117012,39.57115493
1117013,38.95985507
1117014,36.94392971
1117015,39.98064286
1117016,38.54065574
1117017,36.90558052
1117018,40.43
1117019,37.93215
1117020,38.16854015
1117021,39.69225926
1117022,50.72718412
1117023,36.26135371
1117024,40.68130233
1117025,37.87379147
1117026,31.99896552
1117027,37.30288462
1117028,37.09847222
1117029,31.0867
1117030,33.31275168
1117031,33.64095833
1117032,35.07421829
1117033,32.87145522
1117034,32.30343902
1117035,38.00285714
1117036,39.28340659
1117037,38.361
1117038,38.60573333
1117039,37.86995833
1117101,38.20829787
1117102,38.23214058
1117103,38.97746988
1117104,37.96234615
1117105,38.18666667
1117106,37.98053476
1117107,37.95512121
1117108,38.23458564
1117109,38.16338645
1117110,38.3152973
1117111,37.95955224
1117112,38.84415493
1117113,38.93971014
1117114,38.19217877
1117115,37.71821782
1143401,42.68655963
1143402,43.80281768
1143403,43.58303704
1143404,43.47553846
1143405,43.56583333
1143406,43.86644518
1143407,43.00833333
1143408,44.58697417
1143409,43.73706061
1143410,43.90482993
1143411,43.88215328
1143416,43.4136
1143417,44.77
1143418,43.96006757
1143421,44.60422619
1143424,43.87540404
1143425,44.48582781
1143426,44.78924855
1143441,42.56354839
1143442,44.02255639
1143503,54.80122363
1143504,54.84687204
1143508,55.57854369
1143510,55.69866667
1143511,52.274
1143512,55.82550898
1143513,56.02153846
1143530,55.4358427
1143531,55.85178571
1143532,54.92857143
1143543,54.2261413
1143546,55.5484375
1143547,55.51378472
1143548,55.38622093
1143557,55.74007299
1143601,74.6380543
1143603,72.16419355
1143604,61.99466926
1143605,73.17484536
1143606,72.35507937
1143607,64.97636943
1143608,59.93006154
1143609,60.55823188
1143610,60.28359551
1143611,63.68924675
1143612,63.04626298
1143613,62.70880503
1143614,62.66576208
1143615,59.71634961
1143616,59.71261972
1143617,59.3038587
1143618,59.84278075
1143619,59.7325
1143620,68.11241636
1143621,72.13775862
1143622,73.774375
1143623,45.40845714
1143624,44.93878788
1143625,59.67665289
1143626,63.35674419
1143627,63.55132576
1143628,64.25201087
1143629,62.178
1143630,59.17217391
1143631,59.44528736
1143632,59.59728395
1143633,59.21897059
1143634,65.61050633
1143635,65.88887574
1143636,65.97521212
1143637,65.56525896
1143638,72.78321739
1143639,67.81068627
1143640,59.67995086
1143641,60.08643917
1143642,61.25831933
1143643,60.05373333
1143644,59.37183099
1143645,65.84112108
1143646,65.66099698
1143701,60.11057143
1143702,59.67609375
1143703,60.84927203
1143704,58.70422505
1143705,65.3
1143706,59.54948718
1143707,59.61929825
1143708,60.56210526
1143709,57.76
1143710,60.4939823
1143711,61.00349693
1143712,63.52518519
1143713,61.93589744
1143714,62.08930435
1143715,62.96779026
1143716,62.70910569
1143717,62.44538117
1143718,61.43371747
1143719,60.9039881
1143720,60.51857143
1143721,60.58558011
1143722,57.565
1143723,60.528
1143724,60.22531335
1143725,62.95
1143726,61.14559557
1143727,60.99010363
1143728,61.89302691
1143729,59.79906355
1143730,59.21815126
1143731,59.34796774
1143732,59.95345794
1143733,60.13672355
1143734,53.50889049
1143735,58.42015152
1143736,61.42024575
1143737,60.69161572
1143738,59.65649194
1143739,60.34542936
1143801,56.75304348
1143802,56.8478607
1143803,61.81211538
1143804,58.5039759
1143805,56.86598592
1143806,63.37703072
1143807,57.66739927
1143808,57.82597701
1143809,58.08774096
1143810,58.72268939
1143811,57.21851064
1143812,56.56334448
1143813,59.45371747
1143814,65.63850534
1143815,64.63188406
1143816,58.21046569
1143817,56.3686478
1143818,56.41147059
1143819,68.25352601
1143820,64.91209486
1143821,61.42542125
1143822,56.35864516
1143823,56.2910625
1143824,56.98806452
1143825,64.6352988
1143826,63.90409253
1143827,64.29596685
1143828,63.21119469
1143829,58.4857971
1143830,61.32247104
1143831,57.88406926
1143832,59.59666667
1143833,57.87409283
1143834,65.736313
1143835,71.59259843
1143836,57.92363971
1143837,58.8966065
1143838,56.665
1143839,66.92428571
1143840,69.66059211
1143841,72.00333333
1143842,56.68771277
1143843,57.77903509
1143844,57.11078049
1143845,70.604
1143846,62.48679245
1143847,72.21554795
1143848,73.53395973
1143849,68.66486486
1143850,58.01986667
1143851,58.48038462
1143852,69.355
1143853,57.24582938
1143854,58.20068966
1143855,56.18756757
1143856,56.45338192
1143857,61.92221477
1143858,63.7584375
1144001,60.05392857
1144002,60.76322314
1144003,60.14875
1144007,62.17842105
1144008,59.54515267
1144009,60.80528689
1144010,59.70305439
1144011,60.04553265
1144012,59.19345382
1144013,59.31380952
1144014,59.39258523
1144015,62.36140496
1144016,62.59186335
1144017,62.15277567
1144018,62.35026201
1144019,59.06480874
1144020,62.5303003
1144021,61.16158103
1144022,61.03148699
1144023,60.62159836
1144024,50.81407407
1144025,60.08420139
1144026,60.3091791
1144027,60.1044878
1144028,60.96903509
1144029,59.95258197
1144030,61.19622807
1144033,61.08947826
1144034,59.71254717
1144035,59.25944162
1144036,61.69075758
1144037,61.15068421
1144038,62.2651087
1144039,62.63384977
1144040,60.42220264
1144043,60.03612903
1144044,60.11
1144101,62.03780488
1144102,57.20790393
1144103,58.16846774
1144104,56.99648649
1144105,57.97966292
1144106,63.7770318
1144107,62.0918314
1144108,60.00297297
1144109,61.5411215
1144110,61.13279661
1144111,60.8221957
1144112,57.18196078
1144113,57.43913636
1144114,59.83372396
1144115,60.79864078
1144116,59.4678673
1144117,56.6401194
1144118,59.32039007
1144119,60.9359707
1144120,62.50161074
1144121,61.8416819
1144122,62.48347985
1144123,61.25058182
1144124,61.98957831
1144125,62.37784768
1144126,60.92378601
1144127,57.52677116
1144128,56.74532967
1144129,56.93558511
1144130,57.13193717
1144131,56.71253219
1144132,57.86498208
1144133,56.68607242
1144134,57.52829268
1144135,59.516875
1144136,58.56566225
1144301,62.4602583
1144302,63.42382653
1144303,62.80474886
1144304,63.57065574
1144305,62.97981043
1144306,61.97979042
1144307,62.40572687
1144308,62.74
1144309,62.8281137
1144310,62.69948087
1144311,63.37932862
1144312,57.76
1144313,64.78694444
1144314,63.56934884
1144315,62.9748954
1144316,63.48572289
1144317,62.25497512
1144318,64.72275
1144319,63.96196262
1144320,61.35243902
1144321,67.88432432
1144322,62.33140271
1144323,63.42448598
1144324,62.78787072
1144325,62.48041176
1144326,66.47058824
1144327,66.75596
1144328,64.28153846
1144329,64.25741497
1144330,65.8332872
1144331,64.87927536
1144332,61.65871287
1144333,62.02296875
1144334,62.9297973
1144335,64.19426117
1144336,64.725
1144337,64.95801223
1144338,63.56574803
1144339,64.92784615
1144340,65.40104561
1144341,65.74742537
1144342,56.665
1144343,64.87346591
1144344,65.61401408
1144345,64.51872642
1144346,65.86151899
1144347,65.48598456
1144348,64.82821596
1144349,65.02139785
1144350,65.12871245
1144401,63.74116667
1144402,65.16683761
1144403,64.25317829
1144404,65.1263285
1144405,64.37294574
1144406,65.15505618
1144407,64.51831615
1144408,61.59900794
1144409,58.68464789
1144410,50.10371336
1144411,60.6213964
1144412,51.48422414
1144413,50.8088961
1144414,50.51207547
1144415,50.39899408
1144416,50.92606648
1144417,50.27052953
1144418,60.22619048
1144419,61.50376812
1144420,63.91837838
1144421,64.49013986
1144422,63.68492147
1144423,64.27640777
1144424,64.49309211
1144425,58.08140187
1144426,60.85826568
1144427,44.80917722
1144428,50.47289575
1144429,49.21461957
1144430,63.43488789
1144431,64.31273381
1144432,64.25203966
1144433,64.0970979
1144434,63.91221805
1144435,49.2275641
1144436,62.23893701
1144437,62.16537037
1144438,64.37329032
1144439,55.95060748
1144440,62.43802198
1144441,63.77394636
1144442,63.2304142
1144443,65.12515152
1144444,62.27362069
1144445,60.32263889
1144446,63.39343284
1144447,64.10264624
1144448,64.25156977
1144449,65.22722513
1144450,64.28128713
1144451,63.5087395
1144452,64.30428044
1144453,55.75360656
1144454,64.55093103
1144455,49.44105882
1144456,60.16839844
1150604,35.94512346
1150606,43.62682482
1150607,43.2072956
1150609,42.2110989
1150610,41.63950893
1150611,46.19996127
1150612,36.82422222
1150613,35.56254902
1150614,39.36442308
1150615,43.26167539
1150616,45.26593128
1150617,43.14454167
1150618,38.64168285
1142001,36.69917889
1142002,29.84760736
1142003,35.07872247
1142004,34.14082192
1142005,31.87416667
1142006,31.44935385
1142007,34.74995181
1142008,37.04488136
1142009,37.56967273
1142010,36.45337255
1142011,36.83448052
1142012,36.97056701
1142013,37.71620053
1142014,37.50878788
1142015,38.15980843
1142016,37.69473146
1142017,37.37308889
1142020,37.16849003
1142021,37.43518519
1142022,36.93412811
1142023,36.91078864
1142024,37.26790287
1142025,37.41550136
1142026,37.894613
1142027,37.90890295
1142028,35.05092308
1142029,37.92279621
1142030,38.02570025
1142101,31.88995012
1142102,34.77767281
1142103,34.75003559
1142104,34.83480978
1142105,34.50669048
1142106,34.41733467
1142107,34.28292683
1142108,31.07275735
1142109,30.84331361
1142110,30.8876
1142111,31.27365217
1142112,31.66454148
1142113,31.478
1142114,34.85625
1142115,34.73039648
1142116,34.79217822
1142117,33.64159574
1142118,32.31086505
1142119,32.68304348
1142120,31.61753296
1142121,31.50181579
1142122,31.87381988
1142123,31.46607843
1142201,34.37949602
1142202,34.71805861
1142203,32.65342697
1142204,33.10886076
1142205,33.37038596
1142206,33.948875
1142207,33.032
1142208,33.13976077
1142209,33.73105263
1142210,35.92244094
1142211,34.18544776
1142212,34.86272727
1142213,35.1219403
1142214,35.53050691
1142215,35.49516854
1142216,34.99749153
1142217,34.99484848
1142218,32.5908134
1142219,33.35154717
1142220,32.94551948
1142221,34.81244444
1142222,35.01650273
1142223,34.68739623
1142224,34.64814126
1142225,34.50935593
1142226,34.39691211
1142227,34.08697479
1142228,34.39996587
1142229,34.47157895
1142230,34.15331429
1142231,34.60073394
1142232,34.39831325
1142233,34.38732432
1142234,34.12254808
1142301,34.12361486
1142302,33.24124748
1142303,34.89761671
1142304,34.79045455
1142305,35.14650888
1142306,34.17765799
1142307,35.00989796
1142308,34.35882845
1142309,34.6114248
1142310,32.27980447
1142311,32.71871658
1142312,32.73962069
1142313,33.05432258
1142314,35.25257703
1142315,34.88569811
1142316,33.63581818
1142317,32.94874396
1142318,34.63128521
1142319,34.86144279
1142320,32.67408
1142321,31.71961735
1142322,34.8134386
1142323,35.21118421
1142324,34.89808511
1142325,33.09586735
1142326,35.03993921
1142327,34
1142328,32.86354317
1142329,34.4765035
1142330,34.90383648
1142331,35.49348624
1142332,34.81937079
1142333,34.7197973
1142334,34.08451372
1142335,34.95740933
1142336,34.35945946
1142337,33.20452663
1142338,33.15250646
1142339,32.38328976
1142340,32.75393782
1142341,33.854
1142342,34.25747967
1142343,33.45
1142344,34.04439206
1142345,34.72904858
1142346,34.39547297
1142347,31.79569966
1142348,32.32454225
1142403,34.44741007
1142404,35.1771066
1142405,38.08738889
1142406,34.9207
1142412,39.55357349
1142413,37.40732283
1142414,37.35867704
1142415,37.42849462
1142416,38.72738916
1142417,38.89658031
1142418,35.11
1142419,34.90021583
1142420,35.82824268
1142421,34.91820144
1142422,35.67462236
1142423,34.71203593
1142424,38.20105072
1142425,39.218125
1142426,39.12522388
1142427,39.19098425
1142428,39.56140625
1142431,38.12980392
1142432,38.57274112
1142433,35.31581454
1142501,33.65406977
1142502,33.82923977
1142503,33.26082474
1142504,33.88692308
1142505,33.62979899
1142506,35.43128906
1142507,34.79937716
1142508,33.62379487
1142509,36.65376812
1142510,35.565
1142511,35.07604167
1142512,34.73183036
1142513,34.10357143
1142514,33.64492492
1142515,34.22027933
1142516,33.88234568
1142517,34.83409091
1142518,34.11284289
1142519,34.45386293
1142520,34.518
1142521,33.78565693
1142522,35.32714286
1142523,36.65929204
1142604,41.11852113
1142605,41.21710744
1142606,40.87171946
1142607,40.27709184
1142610,40.44674009
1142611,40.99951724
1142614,40.5745
1142617,42.0943871
1142619,41.65009852
1142623,40.38306452
1142624,40.58517647
1142625,40.30746988
1142626,40.47879121
1142627,40.26082759
1142628,40.8109894
1142629,40.45234043
1142630,39.7291954
1142631,41.20616314
1142636,39.66684685
1142637,39.18992
1142638,40.23617512
1142639,38.32443515
1142640,39.92547297
1142641,39.99711429
1142642,39.2789899
1142643,40.43933333
1142644,40.39837121
1142645,40.09625243
1142646,39.81562147
1142653,41.08871921
1142654,40.60610256
1142655,40.55730263
1142656,40.89043321
1142702,34.71926056
1142704,34.17257485
1142705,34.54946667
1142706,34.73921569
1142711,34.43662447
1142716,34.8168254
1142717,34.15576355
1142718,34.48043478
1142719,34.49927757
1142720,34.06
1142721,34.459375
1142733,34.22701149
1142739,34.72192568
1142740,34.72421053
1142741,34.46215054
1142801,34.14909836
1142802,34.01517426
1142803,33.98805755
1142806,31.26343575
1142807,30.25366559
1142808,30.03707317
1142809,30.43840909
1142810,29.20842932
1142811,29.66928962
1142812,28.9907947
1142813,28.87522634
1142814,30.22417417
1142815,30.01369792
1142816,30.08987805
1142817,30.38333333
1142818,30.68511299
1142819,30.5763142
1142820,29.34058824
1142821,29.25075325
1142822,32.62446667
1142823,33.71290909
1142824,34.16559055
1142826,33.88328502
1142827,32.39178744
1142828,33.42302583
1142832,33.58152738
1142833,33.16155556
1142834,31.765
1142835,32.30692754
1142836,30.18125
1142837,30.51437838
1142839,31.07278351
1142840,29.98586207
1142841,29.03547112
1142842,30.8346049
1142843,32.2371308
1142844,31.72633466
1142845,30.5217377
1142846,25.01217391
1142847,29.97919668
1142848,30.45669421
1142849,29.52746667
1142850,29.35866029
1142851,29.5420597
1142852,30.64346847
1142853,30.5988
1142854,30.77351485
1142855,34.43533141
1142856,34.1992
1142857,31.4704918
1142858,33.96994709
1142859,28.89320574
1142860,29.57211896
1142862,34.53465438
1142863,34.25696035
1142864,31.16046729
1143101,34.11811594
1143102,34.59947802
1143103,34.84684466
1143104,34.68463768
1143105,35.56948718
1143106,32.93167109
1143107,33.95847534
1143108,34.77919861
1143109,34.71537879
1143110,35.35379592
1143111,34.15758065
1143112,26.37180108
1143113,33.35642157
1143114,34.08865672
1143116,35.48603015
1143117,33.48489796
1143118,34.9465252
1143119,35.44644128
1143120,35.23753731
1143121,35.26660377
1143122,34.84071882
1143123,34.90121406
1143124,35.39698462
1143125,34.15519164
1143126,34.20659259
1143127,34.54649842
1143128,33.85870307
1143129,33.67341808
1143130,32.64411348
1143131,33.51710914
1143132,34.08173469
1143133,33.35113924
1143134,33.3417734
1143135,35.5272381
1143136,35.40307692
1143137,33.84671875
1143138,38.13142512
1143139,33.58418919
1143140,35.88082677
1143141,32.46313131
1143142,34.36774295
1143143,33.50796296
1143144,32.58785016
1143145,33.01375
1143146,34.02742331
1143147,35.42026393
1143148,32.72774684
1143149,34.02106145
1143150,35.42822064
1143151,34.38172872
1143152,34.47556548
1143153,34.81315789
1143154,36.5150641
1143155,33.70422819
1143156,33.69811659
1143201,27.83072539
1143202,28.39423529
1143203,28.92038835
1143204,28.27237952
1143206,28.09644737
1143208,28.49967914
1143209,29.66217949
1143210,29.62436214
1143211,29.27513966
1143212,28.28297229
1143213,28.78763441
1143214,27.63458564
1129901,45.37057432
1129902,46.40777778
1129903,44.21045455
1129904,40.22168103
1129905,51.1757377
1129906,40.58349206
1129907,43.7043662
1129908,51.57109023
1130001,42.26727586
1130002,42.23155882
1130003,42.26159574
1130004,41.63768293
1130005,42.31429245
1130006,42.49690722
1130007,41.86656827
1130009,41.99056701
1130010,41.39970037
1130011,40.51234043
1130012,40.43718919
1130013,41.2152521
1130014,37.2270892
1130015,35.86195767
1130016,36.98316547
1130017,37.69620833
1130018,37.59159322
1130019,44.52187683
1130020,38.47792593
1130021,40.4280226
1130022,40.0011039
1130023,40.20770492
1130024,38.04728346
1130025,38.66741803
1130026,38.38017182
1130027,37.93857143
1130028,37.97073733
1130029,37.6324557
1130030,38.37877095
1130031,41.38438931
1130032,37.50647887
1130033,37.60261111
1130034,37.73176471
1130035,44.44052632
1130036,45.15769547
1130037,45.285
1130038,40.12753191
1130040,39.11416667
1130041,45.42164983
1130042,41.71423423
1130043,51.90549333
1130044,45.83291209
1130045,45.32038911
1130046,43.31256098
1130047,40.69589552
1130048,33.1057
1130049,41.21676218
1130050,50.86908333
1130051,47.70412811
1130052,50.22630435
1130053,40.28444954
1130054,39.26194175
1130055,39.32806283
1130056,38.75683019
1130057,38.36179856
1130058,38.41043668
1130059,42.57320513
1130060,41.812
1130061,41.91719512
1130062,39.11198171
1130063,40.44642066
1130101,33.17603834
1130102,34.7547561
1130103,35.25507143
1130104,36.45904412
1130105,36.30515464
1130106,31.61190141
1130107,29.50861357
1130109,35.93753659
1130110,32.99051948
1130111,29.5957619
1130112,34.98038136
1130113,37.00442708
1130114,35.58578571
1130115,30.44655738
1130116,28.77040541
1130117,29.81665236
1130118,29.5131367
1130119,29.29578544
1130120,29.83241379
1130121,30.94692308
1130122,27.93900524
1144901,64.76261224
1144902,64.53641791
1144903,64.72292818
1144904,64.44969014
1144905,65.42246528
1144906,65.10758065
1144907,65.36768571
1144908,63.22195652
1144909,64.29687943
1144910,64.08036011
1144911,63.11207792
1144912,64.8543299
1144913,64.20997101
1144914,63.52092896
1144915,65.2203252
1145001,53.77011628
1145002,55.77192593
1145003,58.87706383
1145004,59.70564767
1145005,53.95934066
1145006,53.32884615
1145007,53.25371681
1145008,53.49391304
1145009,53.9982029
1145010,53.56463215
1145011,55.16082949
1145012,57.30056122
1145013,55.7581457
1145014,55.78135484
1145015,55.12967273
1145016,56.09988024
1145017,56.14854237
1145018,55.3087037
1145019,54.39883289
1145020,54.75803922
1145021,50.86375
1145022,55.19805344
1145023,54.54359801
1145024,54.91188498
1145025,54.04055263
1145026,54.71719577
1145027,54.3831291
1145028,54.48379747
1145029,53.95594249
1145030,54.43748466
1145031,54.58834921
1145032,54.83542453
1145033,51.30932692
1145034,51.44673913
1145035,52.32
1145036,60.17077206
1145037,59.87245478
1145038,60.43638462
1145039,54.89666667
1145040,57.37605691
1145041,57.245842
1145042,54.07316981
1145043,53.93570136
1145044,53.87286567
1145045,54.48572347
1145046,52.80263158
1145047,52.92886179
1145048,52.20327078
1145049,51.92565891
1145050,51.22285714
1145051,51.55510309
1145101,46.62352941
1145201,69.33738095
1145202,68.96893548
1145203,67.97967611
1145204,69.51123762
1145205,68.12992806
1145206,69.48268421
1145207,69.1436194
1145208,65.09564103
1145209,69.89828283
1145210,69.07585153
1145211,68.54265683
1145212,69.13759259
1145213,69.4647191
1145214,69.93772727
1145215,68.56444444
1145216,64.25143411
1145217,68.63764957
1145218,68.07280303
1145219,69.28640167
1145220,68.7652381
1145221,67.77917582
1145222,59.939375
1145223,64.09025918
1145224,60.98597015
1145225,62.54645299
1145226,61.53587379
1145227,64.03502024
1145228,61.48634715
1145229,63.42572165
1145230,64.56090164
1145231,69.26755319
1145232,62.3239627
1145233,69.38826923
1145234,67.35678788
1145235,65.3427439
1145236,68.91601399
1145237,68.17143885
1145301,66.47727273
1145302,65.0908042
1145303,64.71393822
1145304,63.91
1145305,64.58802469
1145306,65.69900249
1145307,64.7165272
1145308,63.09801887
1145309,65.30930233
1145310,63.65711864
1145311,62.40414248
1145312,62.50079545
1145313,59.00272727
1145314,61.41694064
1145315,62.81274882
1145316,65.93401734
1145317,68.72833333
1145318,64.73146214
1145319,64.19394161
1145320,65.02413043
1145321,64.3875
1145322,59.59378788
1145323,63.01230469
1145324,64.76434783
1145325,64.39239521
1145326,64.50197059
1145327,64.15724566
1145328,64.16075117
1145401,58.23317919
1145402,57.91434084
1145403,58.37672727
1145404,55.34836461
1145405,54.71464103
1145406,54.58631922
1145407,55.17396373
1145408,55.49492248
1145409,55.0236
1145410,59.95279693
1145411,59.18691489
1145412,55.28709302
1145413,58.23596708
1145414,58.78137339
1145415,58.86678679
1145416,60.18019763
1145417,60.57022901
1145418,53.83935574
1145419,53.67960725
1145420,60.11697761
1145421,60.37618619
1145422,55.23305714
1145423,58.29304709
1145424,57.50160207
1145425,60.43173684
1145426,58.24768421
1145427,58.19213483
1145428,58.71809917
1145429,57.76905405
1145430,55.22977528
1145431,55.83208661
1145432,54.98597902
1145433,55.51719128
1145434,54.06165414
1145435,58.02742765
1145436,58.24021429
1145437,58.03322506
1145438,58.15086066
1145439,56.08514423
1145440,55.25918495
1145441,59.48426415
1145442,54.79036789
1145443,58.78200913
1145444,58.44615385
1145445,55.26062874
1145446,55.44834302
1145447,55.11076253
1145448,55.70228916
1145449,55.33286458
1145450,56.02451327
1145451,54.14363248
1145501,63.31047354
1145502,62.53159091
1145503,62.85205056
1145504,62.74859813
1145505,63.26179688
1145506,62.60604
1145507,62.72835694
1145508,61.91846966
1145509,62.2222093
1145510,60.96185185
1145511,62.30833333
1145512,63.20738589
1145513,62.39869258
1145514,62.91727915
1145515,61.89253165
1146601,45.2343883
1146602,41.98189394
1146603,45.91401786
1146604,45.55003067
1146605,45.6773913
1146606,46.8225641
1146607,45.61488636
1146608,44.80117284
1146609,44.25822157
1146610,43.90479638
1146611,45.55087302
1146612,45.83272401
1146613,45.69949527
1146614,45.36772586
1146615,42.69987915
1146616,42.61827298
1146617,42.32763158
1146618,43.5691411
1146619,43.69906667
1146620,45.17888554
1146621,44.21177606
1146622,41.00807018
1146623,45.30005917
1146624,44.71840909
1146625,41.5370765
1146626,42.92773663
1146627,42.82289641
1146628,42.88883392
1146629,42.47099415
1146630,42.06128755
1146631,45.73735537
1146632,44.09668508
1146633,44.14521994
1146701,49.43166667
1146702,49.05537906
1146703,51.94121693
1146704,50.75510067
1146707,48.32222997
1146708,48.266
1146709,51.13615819
1146710,48.18535211
1146711,46.60248705
1146712,46.30689796
1146713,51.37407035
1146714,46.20639269
1146715,46.27256966
1146716,48.03274809
1146717,50.85126506
1146718,47.89545763
1146719,46.84084507
1146720,47.84970803
1146721,51.8197037
1146722,50.49311404
1146723,49.7658156
1146724,49.51435407
1146725,51.21625407
1146726,50.9525448
1146727,49.79694915
1146728,44.89857955
1146729,44.90118881
1146730,46.27477573
1146731,46.98555556
1146732,46.47299539
1146733,46.64671362
1146734,46.07352632
1146735,45.72259786
1146736,45.61496403
1146737,46.71324818
1146738,49.92216129
1146739,46.11385507
1146740,48.57646586
1146741,49.31222222
1146742,48.55780303
1146743,50.99202128
1146744,46.82794872
1146745,47.3556
1146817,42.32911348
1146818,40.72094545
1130818,58.768
1131802,65.1
1131901,58.58478873
1131902,58.63097046
1131903,58.92586716
1131904,58.79933775
1131905,58.94503906
1131906,58.67738739
1131908,58.67897059
1131909,58.55951009
1131910,64.601
1131911,63.3625
1131912,58.63098131
1131927,59.11865385
1131939,58.68163934
1131940,58.68694444
1131941,58.74820896
1131942,58.64349345
1131943,58.92434211
1146901,58.11442029
1146902,57.8330597
1146903,57.97448454
1146904,58.1333526
1146905,58.10816754
1146906,57.93321875
1146907,59.4175
1146909,57.69399408
1146910,58.31382609
1146911,58.05032609
1146912,57.69073529
1146913,58.06191489
1146914,57.99707792
1146915,57.88463918
1146916,58.10346008
1146917,57.88704225
1146918,57.89041958
1146919,58.02226337
1146920,57.99425532
1147001,60.66
1147002,60.89655602
1147003,60.5372155
1147004,60.41877637
1147005,60.63414634
1147006,60.83870614
1147007,60.86879828
1147008,60.60517915
1147009,60.52824786
1147010,58.98715013
1147011,59.26473282
1147012,58.97338658
1147013,59.89550122
1147014,59.19074534
1147015,59.77833333
1147016,60.62297659
1147017,58.91910082
1147018,60.80979487
1147019,61.52389728
1147020,61.19421687
1147021,61.17951429
1147022,60.51070632
1147023,59.18063889
1147024,59.55196347
1147025,60.09382222
1147026,60.77407166
1147027,61.17776699
1147028,61.22538095
1147029,61.11407018
1147030,58.97342857
1147031,61.2943083
1147032,61.03240896
1147033,61.13443038
1147034,61.16908497
1147035,60.80256198
1147036,60.93151943
1147037,60.9684375
1147038,60.93932292
1147039,60.51066148
1147040,60.67349442
1147041,60.13154876
1147042,60.97205021
1148007,67.44388889
1148008,67.87989691
1148009,66.84681081
1148013,67.50082508
1148014,69.45308824
1148015,69.57068323
1148016,71.33448529
1148017,68.37304
1148201,55.78488479
1148202,54.31944737
1148203,54.34805825
1148204,56.20701585
1148205,56.89232804
1148206,57.05186508
1148208,52.90956897
1148209,53.44102113
1148210,54.07051546
1148211,55.1111465
1148212,56.07969484
1148213,57.01123932
1148214,53.88649485
1148215,55.17112245
1148216,54.96653125
1148217,54.1874477
1148218,54.20913043
1148219,54.58905
1148220,53.75264798
1148221,55.476875
1148222,53.31479167
1148223,53.78779468
1148224,53.50152672
1148225,54.5399308
1148226,57.01091176
1148227,54.73428571
1148228,54.32680982
1148229,54.31842857
1148230,54.41282051
1148231,54.54004608
1148232,55.18512563
1148233,53.43373626
1148234,55.09184615
1148235,56.06057143
1148236,56.52251969
1148237,55.45770833
1148238,53.88622857
1148239,53.77813115
1148240,55.45130208
1148241,56.19515267
1148242,55.87647303
1148243,56.30516279
1148244,57.01185759
1148245,56.60437086
1148246,54.85597786
1148247,55.39901408
1148248,53.68331378
1148249,53.86922872
1148250,54.88977124
1148251,56.15146341
1148252,55.87703072
1148253,56.39084746
1148254,53.59721053
1148255,53.16272321
1148256,55.43062257
1148257,57.13401575
1148258,56.41053731
1148315,64.6624505
1148316,64.35006494
1148317,64.31927798
1148318,64.98952381
1148319,64.36895349
1148320,63.71906667
1148321,64.70914163
1148322,64.77503165
1148323,64.20469767
1148324,65.10057823
1148325,67.83625418
1148327,67.68675926
1148401,65.77093199
1148402,63.96221453
1148403,65.66373377
1148404,63.91236749
1148405,63.72194805
1148406,65.95455385
1148407,65.19349515
1148408,59.3665
1148409,59.20883019
1148410,59.34687943
1148411,59.90142857
1148412,59.11785714
1148413,59.59221607
1148414,60.53382353
1148415,61.34714976
1148416,64.53434109
1148417,59.181
1148419,61.17904
1148420,59.49897574
1148421,58.63309524
1148422,58.37682292
1148423,58.61662295
1148424,60.88389423
1148425,61.47318519
1148426,65.19595652
1148427,60.1840625
1148428,60.3206391
1148429,59.89533865
1148430,60.82503378
1148431,60.19409091
1148432,60.84232558
1148433,60.43777778
1148434,60.79502203
1148435,61.02291525
